# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "50" "-p" "-t" "exon" "-g" "gene_id" "-a" "/home/zju/桌面/2023_ZM_RNA/0.ref/Homo_sapiens.GRCh38.105.gtf.gz" "-o" "./6.featureCounts/D3_M3_expression.txt" "./5.alignment/D1.Hisat_aln.sorted.bam" "./5.alignment/D2.Hisat_aln.sorted.bam" "./5.alignment/D3.Hisat_aln.sorted.bam" "./5.alignment/M1.Hisat_aln.sorted.bam" "./5.alignment/M2.Hisat_aln.sorted.bam" "./5.alignment/M3.Hisat_aln.sorted.bam" 
Geneid	./5.alignment/D1.Hisat_aln.sorted.bam	./5.alignment/D2.Hisat_aln.sorted.bam	./5.alignment/D3.Hisat_aln.sorted.bam	./5.alignment/M1.Hisat_aln.sorted.bam	./5.alignment/M2.Hisat_aln.sorted.bam	./5.alignment/M3.Hisat_aln.sorted.bam
ENSG00000201036	0	0	0	0	0	0
ENSG00000201710	0	0	0	0	0	0
ENSG00000202048	0	0	0	0	0	0
ENSG00000272344	0	0	0	0	0	0
ENSG00000202293	0	0	0	0	0	0
ENSG00000200406	0	0	0	0	0	0
ENSG00000201899	0	0	0	0	0	0
ENSG00000200612	0	0	0	0	0	0
ENSG00000200413	0	0	0	0	0	0
ENSG00000200636	0	0	0	0	0	0
ENSG00000200480	0	0	0	0	0	0
ENSG00000201689	0	0	0	0	0	0
ENSG00000201318	0	0	0	0	0	0
ENSG00000200089	0	0	0	0	0	0
ENSG00000222095	0	0	0	0	0	0
ENSG00000222185	0	0	0	0	0	0
ENSG00000199088	0	0	0	0	0	0
ENSG00000199109	0	0	0	0	0	0
ENSG00000207749	0	0	0	0	0	0
ENSG00000198982	0	0	0	0	0	0
ENSG00000221745	0	0	0	0	0	0
ENSG00000199069	0	0	0	0	0	0
ENSG00000211582	0	0	0	0	0	0
ENSG00000207761	0	0	0	0	0	0
ENSG00000207762	0	0	0	0	0	0
ENSG00000194717	0	0	0	0	0	0
ENSG00000221036	4	0	0	0	0	0
ENSG00000212040	0	0	0	0	0	0
ENSG00000207743	0	0	0	0	0	0
ENSG00000283279	0	0	0	0	0	1
ENSG00000283561	0	0	0	0	0	0
ENSG00000207934	0	0	0	0	0	0
ENSG00000283556	0	0	0	0	0	0
ENSG00000283588	0	0	0	0	0	0
ENSG00000215957	0	0	0	0	0	0
ENSG00000221525	0	0	0	0	0	0
ENSG00000221614	0	0	0	0	0	0
ENSG00000258861	0	0	0	0	0	0
ENSG00000199020	0	0	0	0	0	0
ENSG00000207754	0	0	0	1	0	0
ENSG00000202560	0	0	0	0	0	0
ENSG00000216099	0	0	0	0	0	0
ENSG00000207587	0	0	0	0	0	0
ENSG00000207646	0	0	0	2	0	0
ENSG00000207742	0	0	0	0	0	0
ENSG00000283170	0	0	0	0	0	0
ENSG00000207993	0	0	0	0	0	0
ENSG00000276352	0	0	0	0	0	0
ENSG00000208027	0	0	0	0	0	0
ENSG00000208004	0	0	0	0	0	0
ENSG00000207978	0	0	0	0	0	0
ENSG00000207961	0	0	0	0	0	0
ENSG00000199015	0	0	0	0	0	0
ENSG00000216179	0	0	0	0	0	0
ENSG00000199107	0	0	0	0	0	0
ENSG00000199012	0	0	0	0	0	0
ENSG00000199025	0	0	0	0	0	0
ENSG00000199092	0	0	0	0	0	0
ENSG00000207959	0	0	0	0	0	0
ENSG00000223403	0	6	4	2	6	4
ENSG00000230805	0	0	4	0	0	0
ENSG00000259004	0	0	3	0	4	4
ENSG00000286551	0	0	0	2	0	0
ENSG00000277754	0	0	0	0	0	0
ENSG00000288252	3	0	0	0	0	0
ENSG00000288245	0	1	0	0	0	0
ENSG00000258681	0	0	0	0	0	2
ENSG00000287515	0	0	0	0	0	0
ENSG00000274827	0	0	0	0	0	0
ENSG00000278301	0	0	0	0	0	0
ENSG00000187537	0	0	0	0	0	0
ENSG00000276888	0	0	0	2	0	2
ENSG00000212516	0	0	0	0	0	0
ENSG00000257162	2	1	0	0	3	2
ENSG00000274649	0	0	0	0	0	0
ENSG00000257432	0	0	0	0	0	0
ENSG00000273558	0	0	0	0	0	0
ENSG00000258324	0	0	0	0	0	0
ENSG00000257493	0	0	0	0	0	0
ENSG00000257751	0	0	0	0	0	0
ENSG00000257846	0	0	0	0	0	2
ENSG00000259069	0	0	0	0	0	0
ENSG00000257884	2	1	0	1	0	1
ENSG00000257395	0	0	0	0	0	0
ENSG00000258080	0	0	0	0	0	0
ENSG00000257142	0	0	0	0	0	0
ENSG00000176294	2	0	4	0	0	0
ENSG00000258438	0	0	0	0	0	0
ENSG00000176312	0	2	0	0	0	0
ENSG00000258564	0	0	2	0	0	0
ENSG00000228304	0	0	0	0	2	0
ENSG00000176290	0	0	0	0	0	0
ENSG00000258541	0	0	0	0	0	0
ENSG00000259016	0	0	0	0	0	0
ENSG00000285467	4	0	0	0	2	0
ENSG00000186648	12	11	8	1	4	2
ENSG00000129535	43	46	54	63	55	75
ENSG00000100889	3927	4443	4226	5335	6352	5878
ENSG00000100897	16289	17305	16748	13362	15187	14071
ENSG00000259371	0	0	0	0	0	0
ENSG00000092010	10577	11364	11061	12320	13413	12158
ENSG00000100908	438	514	474	519	687	649
ENSG00000259321	2	5	1	6	14	3
ENSG00000100911	1502	1523	1658	2285	2362	2394
ENSG00000283856	0	0	0	0	0	0
ENSG00000092098	19	14	14	14	16	30
ENSG00000259529	27	31	27	46	58	36
ENSG00000199804	13	11	19	16	22	17
ENSG00000213928	69	94	79	64	86	76
ENSG00000196497	10	22	21	18	26	17
ENSG00000259522	0	0	0	0	0	0
ENSG00000287765	0	0	0	0	0	0
ENSG00000100926	100	110	112	103	108	91
ENSG00000254692	0	0	0	0	0	0
ENSG00000276698	16	14	5	19	2	8
ENSG00000278784	51	78	75	56	58	41
ENSG00000139908	477	488	469	457	528	582
ENSG00000254505	91	80	95	101	105	105
ENSG00000260669	20	13	23	19	9	16
ENSG00000213920	0	0	0	0	0	0
ENSG00000255526	0	0	0	0	0	0
ENSG00000129559	32	27	40	48	58	56
ENSG00000092330	914	1037	840	1243	1345	1332
ENSG00000092295	118	114	122	87	88	84
ENSG00000286825	15	17	7	14	18	20
ENSG00000157379	307	382	363	292	270	334
ENSG00000196943	960	1166	1083	1281	1477	1468
ENSG00000213906	64	66	80	62	66	78
ENSG00000213903	224	312	317	263	289	290
ENSG00000258973	0	0	0	0	0	0
ENSG00000129465	6	10	6	4	6	2
ENSG00000283290	0	0	0	0	0	0
ENSG00000100968	18	12	14	33	31	25
ENSG00000273639	0	0	0	0	0	0
ENSG00000100888	4833	5252	5164	5571	6032	6237
ENSG00000200785	0	0	0	0	0	0
ENSG00000241035	0	0	0	0	0	0
ENSG00000258870	0	0	0	1	0	0
ENSG00000274475	0	0	0	0	0	0
ENSG00000129472	466	486	437	457	502	549
ENSG00000258481	0	0	0	0	0	0
ENSG00000201097	0	0	0	0	0	0
ENSG00000286630	0	0	2	0	0	0
ENSG00000140090	4	0	15	1	6	2
ENSG00000100567	1749	1918	1801	2033	2287	2262
ENSG00000258682	67	75	71	93	106	109
ENSG00000180189	0	0	2	0	2	0
ENSG00000279636	20	40	32	64	47	42
ENSG00000252782	0	0	0	0	0	0
ENSG00000032219	6526	6625	6480	5041	5747	5876
ENSG00000258658	8	2	0	3	3	5
ENSG00000196860	3	3	2	7	6	3
ENSG00000258378	0	3	1	0	0	0
ENSG00000100575	209	235	193	174	205	241
ENSG00000100578	1913	2045	1995	2061	2424	2501
ENSG00000252198	0	0	0	0	0	0
ENSG00000258650	0	0	0	0	0	2
ENSG00000258900	0	0	0	0	0	0
ENSG00000239510	0	0	0	1	0	0
ENSG00000184601	5	2	1	4	4	0
ENSG00000197616	5	0	3	2	4	8
ENSG00000100711	1022	1042	975	1264	1071	1131
ENSG00000165782	1098	1182	1163	1231	1552	1331
ENSG00000140153	658	794	697	696	869	816
ENSG00000100592	2727	2933	3156	2923	3509	3248
ENSG00000100557	0	2	2	0	0	0
ENSG00000171723	146	225	204	223	249	260
ENSG00000100433	4	0	4	0	2	2
ENSG00000185100	38	37	31	29	32	45
ENSG00000165617	4	0	0	6	0	9
ENSG00000139974	422	420	410	475	531	539
ENSG00000165792	792	877	858	762	821	887
ENSG00000133937	0	2	0	0	0	4
ENSG00000165506	678	689	804	911	1113	939
ENSG00000256737	0	2	0	0	1	0
ENSG00000256081	0	0	0	0	0	0
ENSG00000273586	0	0	0	0	1	0
ENSG00000256385	0	0	0	0	0	0
ENSG00000255569	0	0	0	0	0	0
ENSG00000255582	0	0	0	0	0	0
ENSG00000256553	0	0	2	0	0	0
ENSG00000255664	0	0	0	0	2	0
ENSG00000256350	0	0	0	0	0	0
ENSG00000211776	0	0	0	0	0	1
ENSG00000248358	0	0	0	0	0	0
ENSG00000211777	0	0	0	0	0	0
ENSG00000211778	0	1	0	0	0	0
ENSG00000211779	0	0	0	0	0	0
ENSG00000240954	0	0	0	0	0	0
ENSG00000232070	7	3	3	5	1	1
ENSG00000182652	0	2	0	0	0	0
ENSG00000129473	1559	1649	1478	1534	1930	1636
ENSG00000258643	7	7	5	2	8	6
ENSG00000258452	0	0	0	1	0	0
ENSG00000165409	0	2	0	0	7	0
ENSG00000258915	0	0	0	0	0	2
ENSG00000271705	0	0	0	0	0	0
ENSG00000271656	0	0	0	0	0	0
ENSG00000284959	4	5	6	2	7	4
ENSG00000259167	0	0	0	0	0	0
ENSG00000286686	0	1	0	0	2	2
ENSG00000165417	2780	3024	3068	3058	3412	3093
ENSG00000221303	2	0	2	0	0	0
ENSG00000205579	1	1	2	0	0	4
ENSG00000270343	3	0	5	3	1	5
ENSG00000242163	0	0	0	2	0	2
ENSG00000258605	0	0	0	1	0	0
ENSG00000258675	0	0	2	0	0	0
ENSG00000254656	0	0	1	0	1	1
ENSG00000199755	0	0	0	0	0	0
ENSG00000134001	3801	4057	3877	4641	5436	5064
ENSG00000100558	2484	2578	2542	2031	1965	1929
ENSG00000265993	0	0	0	0	0	0
ENSG00000156127	179	203	204	155	172	186
ENSG00000119686	7	13	8	3	13	9
ENSG00000242951	55	28	23	27	36	21
ENSG00000201096	0	0	0	0	0	0
ENSG00000280494	0	0	0	0	0	0
ENSG00000119685	1566	1534	1500	1435	1683	1668
ENSG00000133935	287	297	306	306	349	306
ENSG00000283629	0	0	0	0	0	0
ENSG00000089916	1733	1642	1759	2023	2261	2203
ENSG00000258454	8	7	10	3	5	4
ENSG00000280078	0	2	0	0	2	4
ENSG00000258402	0	0	0	0	0	0
ENSG00000119650	63	65	87	72	106	83
ENSG00000100503	3238	3519	3658	4648	6098	5563
ENSG00000054690	11	19	22	34	31	41
ENSG00000100564	203	229	244	280	306	318
ENSG00000259502	0	2	2	7	0	7
ENSG00000259648	2	6	6	2	8	10
ENSG00000201529	0	0	0	0	6	0
ENSG00000081181	1165	1181	1124	766	1003	985
ENSG00000286861	4	2	5	7	5	7
ENSG00000100568	2180	2399	2309	2521	2760	2616
ENSG00000258626	5	2	15	1	3	6
ENSG00000272253	0	1	0	0	0	0
ENSG00000258466	0	0	1	3	2	0
ENSG00000072042	3693	3618	3518	3942	4542	4344
ENSG00000139988	6	3	3	6	2	2
ENSG00000241542	0	0	0	0	0	0
ENSG00000258618	0	0	0	0	0	0
ENSG00000271697	0	2	0	1	1	2
ENSG00000239820	0	0	4	0	0	0
ENSG00000258759	63	104	49	65	109	86
ENSG00000274666	2	0	0	0	2	0
ENSG00000226677	3	10	8	3	4	3
ENSG00000279434	42	32	57	35	23	29
ENSG00000283098	2	0	0	0	5	0
ENSG00000188831	0	0	0	0	1	0
ENSG00000238540	0	0	0	0	0	0
ENSG00000257520	0	0	0	0	0	0
ENSG00000229415	0	2	0	0	4	0
ENSG00000253563	0	2	2	0	2	0
ENSG00000258467	0	0	0	0	0	0
ENSG00000243730	0	0	0	0	0	0
ENSG00000136327	0	0	2	0	0	0
ENSG00000201395	0	0	0	1	0	0
ENSG00000258661	0	0	2	0	2	0
ENSG00000198807	7	10	8	14	11	19
ENSG00000172717	2	2	0	0	2	2
ENSG00000258988	0	0	1	0	0	0
ENSG00000072415	820	814	746	948	1175	1051
ENSG00000286319	29	21	22	10	14	27
ENSG00000100554	1167	1254	1201	1332	1478	1346
ENSG00000100883	3085	3345	3364	3929	4480	4167
ENSG00000211959	0	0	0	0	0	0
ENSG00000253467	0	0	0	0	0	0
ENSG00000228757	0	0	0	0	0	0
ENSG00000253294	0	0	0	0	0	0
ENSG00000278473	0	0	0	0	2	0
ENSG00000228966	0	0	0	2	1	4
ENSG00000254228	0	0	0	0	0	0
ENSG00000232216	0	0	0	0	0	0
ENSG00000283195	0	0	0	0	0	0
ENSG00000283562	0	0	0	0	0	0
ENSG00000283464	0	0	0	0	0	0
ENSG00000270816	0	0	0	0	0	0
ENSG00000253465	0	0	0	0	0	0
ENSG00000253895	0	0	0	0	0	0
ENSG00000211961	0	2	0	0	0	0
ENSG00000211962	0	0	0	0	0	0
ENSG00000253808	0	0	0	0	0	0
ENSG00000229092	0	0	0	0	0	0
ENSG00000253862	0	0	0	0	0	0
ENSG00000211964	0	0	0	0	0	0
ENSG00000211965	0	0	2	0	0	0
ENSG00000253386	0	0	0	0	0	0
ENSG00000253241	0	0	0	0	0	0
ENSG00000211966	0	0	0	2	0	0
ENSG00000253941	0	0	0	0	0	0
ENSG00000253545	0	0	0	0	0	0
ENSG00000211967	0	0	0	0	0	0
ENSG00000253714	0	0	0	0	0	0
ENSG00000275475	0	0	0	0	0	0
ENSG00000254395	0	0	0	0	0	0
ENSG00000253131	0	0	0	0	0	0
ENSG00000253759	0	0	0	0	0	0
ENSG00000211968	0	0	0	0	0	0
ENSG00000224373	0	0	0	0	0	0
ENSG00000253742	0	0	0	0	0	0
ENSG00000254167	0	0	0	0	0	0
ENSG00000119638	2557	2823	2603	3461	4053	4008
ENSG00000279140	34	49	31	80	107	75
ENSG00000258701	0	5	6	3	3	3
ENSG00000239365	2	0	0	0	0	0
ENSG00000196183	0	0	2	3	0	0
ENSG00000075413	5865	6379	6120	5588	6387	6207
ENSG00000205978	68	52	40	25	25	11
ENSG00000139899	51	54	64	19	18	13
ENSG00000100441	5289	5320	5102	5490	5681	5749
ENSG00000092009	0	0	2	0	0	0
ENSG00000258657	0	2	0	0	1	0
ENSG00000100450	2	0	0	3	0	0
ENSG00000100448	0	1	2	0	0	0
ENSG00000258421	0	0	0	0	0	0
ENSG00000021645	17	35	25	8	10	2
ENSG00000199454	0	0	0	0	0	0
ENSG00000239438	0	0	0	0	0	0
ENSG00000258723	0	0	0	0	0	0
ENSG00000258719	0	0	0	0	1	2
ENSG00000258874	0	0	0	0	0	0
ENSG00000258478	0	0	0	0	0	0
ENSG00000258829	0	0	0	0	0	0
ENSG00000258419	0	1	0	0	0	2
ENSG00000258662	0	0	0	0	0	0
ENSG00000259106	0	0	0	0	0	0
ENSG00000287118	0	0	0	0	0	0
ENSG00000258637	0	0	0	1	0	1
ENSG00000258416	0	0	0	0	0	0
ENSG00000287913	0	2	2	0	0	2
ENSG00000207089	0	0	0	0	0	0
ENSG00000270975	0	0	0	0	0	0
ENSG00000258565	0	0	2	0	0	0
ENSG00000258967	0	0	0	0	0	0
ENSG00000258531	0	0	0	0	0	0
ENSG00000259062	2	0	1	0	0	0
ENSG00000242293	0	0	0	0	0	0
ENSG00000139990	2758	3081	2859	2929	3200	3128
ENSG00000259165	2	4	4	0	2	2
ENSG00000206768	0	1	0	0	2	0
ENSG00000276063	0	0	2	0	2	1
ENSG00000278587	0	0	0	0	0	0
ENSG00000258350	0	0	0	0	0	0
ENSG00000092140	545	577	613	546	642	648
ENSG00000258648	4	2	1	0	3	2
ENSG00000243855	0	0	0	0	0	0
ENSG00000092108	2610	2795	2834	2834	3204	3348
ENSG00000280281	0	0	0	0	0	0
ENSG00000140093	0	2	0	0	0	0
ENSG00000170099	0	0	2	1	0	0
ENSG00000258597	0	0	0	0	0	0
ENSG00000197249	5	4	6	7	11	6
ENSG00000256357	0	0	0	0	0	0
ENSG00000186910	0	0	4	0	0	0
ENSG00000170054	0	2	0	0	2	0
ENSG00000165953	0	0	0	1	1	0
ENSG00000129484	1323	1445	1396	1149	1367	1170
ENSG00000133943	630	765	656	397	474	464
ENSG00000129467	8	8	5	1	7	8
ENSG00000227051	2	4	6	6	0	3
ENSG00000119715	15	5	4	7	2	4
ENSG00000168398	2	6	0	4	5	8
ENSG00000092067	3	0	4	0	0	0
ENSG00000053254	2495	2372	2225	2316	2320	2217
ENSG00000089775	160	196	214	157	223	208
ENSG00000151327	1541	1513	1455	2350	1838	2314
ENSG00000155465	9	13	25	21	18	26
ENSG00000157227	421	366	406	283	303	297
ENSG00000252800	0	0	0	0	0	0
ENSG00000258962	0	0	1	0	0	0
ENSG00000275154	0	0	0	0	0	0
ENSG00000260711	2	2	4	0	0	0
ENSG00000165929	10	10	4	16	18	10
ENSG00000100815	3429	3547	3596	3691	4306	4259
ENSG00000259020	110	105	119	107	128	113
ENSG00000183648	1556	1572	1526	1649	2124	1773
ENSG00000165934	3861	4251	4215	3935	4659	4531
ENSG00000140092	1	0	4	2	2	0
ENSG00000092203	1472	1698	1531	1588	1960	1899
ENSG00000165819	1512	1627	1731	1593	1903	1810
ENSG00000165821	198	234	191	170	210	143
ENSG00000257096	0	0	0	0	0	0
ENSG00000201358	0	0	2	2	0	0
ENSG00000251792	0	1	0	0	0	0
ENSG00000100483	110	148	147	152	180	154
ENSG00000100485	673	747	752	832	885	945
ENSG00000087299	355	357	342	395	532	484
ENSG00000264712	0	0	0	0	0	0
ENSG00000259071	0	0	0	0	0	0
ENSG00000258857	0	0	0	4	0	2
ENSG00000100490	682	675	644	216	309	281
ENSG00000092200	37	48	63	72	80	51
ENSG00000271780	105	98	88	135	206	154
ENSG00000272444	4	10	17	4	23	18
ENSG00000259013	0	0	2	0	2	2
ENSG00000133983	10	4	3	2	12	6
ENSG00000258644	0	0	0	0	0	0
ENSG00000222640	0	0	0	0	0	0
ENSG00000213463	120	129	130	205	167	194
ENSG00000139985	0	1	7	4	1	2
ENSG00000257759	0	0	0	1	0	0
ENSG00000259158	6	7	10	9	6	10
ENSG00000252263	0	0	0	0	0	0
ENSG00000134007	0	2	2	2	4	3
ENSG00000274397	0	0	0	0	0	0
ENSG00000133997	653	788	666	667	837	726
ENSG00000259115	0	0	0	0	0	0
ENSG00000258951	0	4	4	6	8	0
ENSG00000245466	0	0	0	0	2	0
ENSG00000240837	0	0	0	0	0	0
ENSG00000133985	3	4	2	0	5	2
ENSG00000258689	0	0	0	0	0	3
ENSG00000275630	0	0	0	0	0	0
ENSG00000151322	4	8	2	2	0	0
ENSG00000287153	0	0	0	0	0	2
ENSG00000287777	0	0	0	0	0	0
ENSG00000258897	0	0	0	0	0	0
ENSG00000223299	0	0	2	0	0	0
ENSG00000287350	0	0	0	2	1	0
ENSG00000258979	0	0	0	0	0	0
ENSG00000287772	0	0	0	0	0	0
ENSG00000280070	2	0	0	4	2	2
ENSG00000288034	0	0	1	0	0	0
ENSG00000259026	0	0	1	0	0	0
ENSG00000258393	0	0	0	3	2	0
ENSG00000006432	33	12	23	65	83	80
ENSG00000258680	0	0	0	0	0	0
ENSG00000270713	0	0	0	0	0	0
ENSG00000199285	0	0	0	0	0	0
ENSG00000100934	167	228	190	158	221	220
ENSG00000259121	0	0	0	0	0	0
ENSG00000258651	2	0	0	2	4	2
ENSG00000258591	0	2	0	1	0	0
ENSG00000182400	1873	1925	1893	1692	1857	1800
ENSG00000285830	4	3	6	11	5	8
ENSG00000241984	0	4	0	0	2	0
ENSG00000259083	11	9	6	9	3	4
ENSG00000100941	70155	72696	69443	65820	76536	70115
ENSG00000258671	0	0	0	0	0	0
ENSG00000270503	9	6	1	0	10	10
ENSG00000258940	2	0	3	4	7	3
ENSG00000100749	3264	3496	3178	3052	3854	3524
ENSG00000100532	163	194	184	154	246	218
ENSG00000258425	0	0	0	0	0	0
ENSG00000258976	0	0	2	0	0	0
ENSG00000119682	1318	1550	1444	1332	1587	1442
ENSG00000258439	2	5	9	2	2	21
ENSG00000222604	0	0	0	0	1	0
ENSG00000119616	1112	1197	1033	1025	1134	1039
ENSG00000119596	14475	15594	15275	17247	20196	19022
ENSG00000168175	1707	1951	1795	2027	2423	2361
ENSG00000131981	1397	1646	1630	801	853	953
ENSG00000126787	8114	8525	8873	7099	8178	7879
ENSG00000258050	0	0	0	0	0	2
ENSG00000279392	21	26	20	20	43	35
ENSG00000271180	0	0	0	0	0	0
ENSG00000258413	14	6	8	19	17	8
ENSG00000178974	2696	2760	2662	2118	2427	2382
ENSG00000239686	0	2	0	0	0	0
ENSG00000278818	0	0	0	0	0	0
ENSG00000258469	125	161	101	96	98	118
ENSG00000258455	0	0	0	2	0	0
ENSG00000126775	5619	5480	5602	4425	4842	4987
ENSG00000259318	598	542	515	508	616	575
ENSG00000182521	0	2	0	0	1	0
ENSG00000239199	0	0	0	0	0	0
ENSG00000213641	0	0	1	0	0	0
ENSG00000271484	0	0	0	0	0	0
ENSG00000200742	0	0	0	0	0	2
ENSG00000072121	1320	1486	1395	1109	1428	1295
ENSG00000258837	0	0	0	0	0	0
ENSG00000244677	0	0	0	0	1	0
ENSG00000243546	0	0	0	0	0	0
ENSG00000240210	0	2	0	0	0	0
ENSG00000258477	0	0	0	1	0	0
ENSG00000287385	4	2	3	7	5	6
ENSG00000258623	0	3	2	0	1	0
ENSG00000242941	0	0	2	0	0	0
ENSG00000287167	1	3	0	2	0	0
ENSG00000260806	26	27	21	28	38	24
ENSG00000259110	0	0	0	0	0	2
ENSG00000258860	0	0	1	0	0	2
ENSG00000240023	0	0	0	0	0	0
ENSG00000100906	587	610	554	799	594	670
ENSG00000259022	289	295	275	258	319	354
ENSG00000259017	0	0	0	0	0	0
ENSG00000259105	2	0	0	0	2	0
ENSG00000258783	0	0	0	0	0	1
ENSG00000168348	0	0	0	2	2	0
ENSG00000253059	0	0	0	0	0	0
ENSG00000257957	0	0	0	0	2	0
ENSG00000258938	6	1	0	4	3	3
ENSG00000258300	0	1	0	0	0	0
ENSG00000100916	298	278	391	577	671	647
ENSG00000257272	0	0	0	0	0	2
ENSG00000257307	0	2	2	0	0	0
ENSG00000257614	0	0	0	0	0	0
ENSG00000257720	0	0	0	0	0	0
ENSG00000257826	0	0	0	0	0	0
ENSG00000022976	268	311	263	286	264	301
ENSG00000100949	179	256	222	239	248	211
ENSG00000100796	9312	9799	9724	9794	11135	11007
ENSG00000140009	41	40	47	32	40	53
ENSG00000092036	270	337	299	326	359	364
ENSG00000182218	3	0	2	2	2	5
ENSG00000139914	54	61	67	47	43	45
ENSG00000165762	0	0	4	2	0	0
ENSG00000165379	0	0	0	3	0	0
ENSG00000176299	0	0	0	0	0	0
ENSG00000169484	0	0	1	0	0	0
ENSG00000255804	2	0	4	0	2	0
ENSG00000176253	0	0	0	0	0	0
ENSG00000155249	2	2	0	0	0	2
ENSG00000169208	0	0	2	0	0	0
ENSG00000197734	0	0	0	0	1	0
ENSG00000258027	0	0	0	0	0	0
ENSG00000278184	0	0	2	0	0	0
ENSG00000174373	512	628	693	852	931	938
ENSG00000012983	2252	2120	2240	1791	1851	2004
ENSG00000197102	9802	10448	10709	12495	13933	13436
ENSG00000100813	51884	54820	49811	58950	66928	62594
ENSG00000252497	0	2	0	0	0	0
ENSG00000125954	0	0	0	0	0	0
ENSG00000139998	20	40	35	45	34	28
ENSG00000257365	65	87	69	54	61	67
ENSG00000272158	2	0	0	1	0	0
ENSG00000125952	5811	6432	5239	6494	7834	7791
ENSG00000266531	0	1	1	1	0	0
ENSG00000259118	14	12	10	4	7	11
ENSG00000172590	966	1062	973	851	1050	1063
ENSG00000185650	1449	1393	1150	1016	1091	1187
ENSG00000196553	0	1	2	1	4	2
ENSG00000177108	2	0	0	4	0	0
ENSG00000269883	2	0	0	0	0	0
ENSG00000258552	0	0	0	0	2	0
ENSG00000201384	0	0	0	0	0	0
ENSG00000221754	0	0	0	0	0	0
ENSG00000100577	352	420	391	489	575	596
ENSG00000100580	1069	1230	1283	1437	1753	1758
ENSG00000258510	0	0	0	3	0	0
ENSG00000183828	39	57	43	58	52	50
ENSG00000258500	0	0	4	0	3	2
ENSG00000253075	0	0	0	0	0	0
ENSG00000259031	0	2	0	2	0	2
ENSG00000258576	0	0	0	0	0	0
ENSG00000197358	4	1	3	0	3	3
ENSG00000240179	0	0	0	0	0	1
ENSG00000258038	0	0	0	6	2	0
ENSG00000257523	0	0	0	0	0	0
ENSG00000258028	0	0	0	0	2	0
ENSG00000252065	0	0	0	0	0	0
ENSG00000257522	0	0	0	0	2	0
ENSG00000258107	0	0	0	0	0	0
ENSG00000286040	0	0	0	0	0	2
ENSG00000212518	0	0	0	0	0	0
ENSG00000257120	0	0	0	0	0	0
ENSG00000252686	0	0	0	0	0	0
ENSG00000287142	0	0	0	0	0	0
ENSG00000259116	4	6	3	8	13	9
ENSG00000259160	1	0	0	0	0	0
ENSG00000165807	0	5	2	3	1	5
ENSG00000259076	0	0	0	0	0	2
ENSG00000259010	61	64	35	42	43	38
ENSG00000126822	32	30	21	25	57	40
ENSG00000070182	86167	95177	94569	95090	106095	101093
ENSG00000284269	0	0	0	0	0	0
ENSG00000009830	284	299	295	313	394	411
ENSG00000184394	0	0	1	0	0	2
ENSG00000142208	2206	2305	2281	2647	2977	3006
ENSG00000221977	0	0	0	0	0	2
ENSG00000207952	0	0	0	0	0	0
ENSG00000184887	601	765	649	639	815	726
ENSG00000176198	1	0	0	2	0	4
ENSG00000198513	9	14	17	15	10	16
ENSG00000240513	0	0	0	0	0	0
ENSG00000213867	0	0	0	0	0	0
ENSG00000100473	32	25	9	17	14	12
ENSG00000258525	7	8	9	3	5	2
ENSG00000196792	5922	6306	6262	5286	6100	5982
ENSG00000258886	0	0	0	0	0	0
ENSG00000258968	0	0	4	1	0	0
ENSG00000258640	8	4	12	7	8	4
ENSG00000207440	0	0	0	0	0	0
ENSG00000202402	0	0	0	0	0	0
ENSG00000257831	0	4	2	6	2	0
ENSG00000199291	0	0	0	0	0	0
ENSG00000072110	615	728	784	1116	1125	1105
ENSG00000100478	252	319	326	290	329	353
ENSG00000258902	0	0	0	0	0	0
ENSG00000258814	0	0	0	0	0	0
ENSG00000259107	0	0	0	0	0	0
ENSG00000185070	0	12	8	8	3	8
ENSG00000286333	26	20	22	43	34	23
ENSG00000273830	0	0	0	0	0	0
ENSG00000258871	4	8	12	9	9	10
ENSG00000285936	0	2	0	8	0	1
ENSG00000206751	1	1	2	0	4	0
ENSG00000176043	0	0	0	0	0	0
ENSG00000090060	6817	7056	7388	7650	9316	8665
ENSG00000133961	1141	1156	1106	1299	1550	1482
ENSG00000258289	566	634	619	712	723	794
ENSG00000092208	198	215	196	186	249	215
ENSG00000205683	2710	2568	2673	3320	3187	3084
ENSG00000176281	0	0	0	0	0	0
ENSG00000257115	0	0	0	0	2	0
ENSG00000196832	0	0	0	0	2	0
ENSG00000066735	492	479	487	575	612	563
ENSG00000100836	4621	5008	4981	5392	6561	6003
ENSG00000276240	0	0	0	0	2	0
ENSG00000100445	326	371	416	473	537	455
ENSG00000165553	0	0	0	0	0	1
ENSG00000258453	0	0	0	0	0	0
ENSG00000139915	0	0	0	0	3	2
ENSG00000169397	2	0	0	2	4	0
ENSG00000211780	0	0	0	0	0	0
ENSG00000211781	0	0	0	0	0	0
ENSG00000211782	0	0	0	0	0	0
ENSG00000211783	0	0	0	0	0	0
ENSG00000211784	0	0	0	0	0	0
ENSG00000256474	0	1	2	0	0	0
ENSG00000211785	0	0	0	2	0	0
ENSG00000211786	0	2	0	2	0	0
ENSG00000211787	1	2	0	0	2	0
ENSG00000211788	0	0	0	0	0	0
ENSG00000211789	0	0	0	0	0	0
ENSG00000211790	0	0	0	0	0	0
