ID	D1	D2	D3	M1	M2	M3
LINC02628	0	0	0	0	0	0
GAPDHP28	0	0	0	0	2	0
MKNK2P1	0	0	0	0	0	0
ARL4AP1	0	0	2	0	0	0
EIF4A1P8	0	0	2	0	0	0
DDX10P1	4	4	10	4	4	6
CRTAC1	4	0	0	0	0	5
DHTKD1	669	804	666	607	716	766
PI4K2A	732	766	719	845	871	927
ANK3-DT	0	0	0	0	0	0
CYP26C1	1	0	0	0	1	0
RASSF4	4	0	2	5	0	2
PIK3AP1	1544	1705	1635	784	915	851
CPN1	0	0	0	0	0	0
ANKRD2	4	10	4	7	13	13
APBB1IP	113	127	156	49	53	83
IMPDH1P5	4	4	7	4	4	7
LINC02664	2	2	2	0	0	0
FGFBP3	216	312	242	222	304	291
KAT6B	2877	3159	2887	2754	3424	3293
RSU1P1	0	0	0	1	0	0
PLD5P1	4	6	5	2	7	5
MTRNR2L7	0	0	0	0	0	1
ZNF25	350	319	339	375	379	347
BORCS7	125	139	128	186	190	139
LINC02650	0	0	2	0	0	0
LINC01375	0	0	0	0	0	0
DBF4P1	12	20	11	10	14	11
RPL17P34	1	1	0	1	0	0
DYDC2	0	0	0	2	2	0
MARCHF5	504	518	528	534	618	593
RPA2P2	0	0	0	0	0	0
MTND4P19	0	0	0	0	0	0
SMARCE1P7	0	0	0	0	0	0
IPMK	48	62	70	88	84	86
DUXAP4	0	0	0	0	0	0
ZNF25-DT	0	0	0	0	1	0
CHUK	1001	1173	1119	1343	1571	1561
CYP2C18	0	0	0	0	0	2
MAT1A	0	0	2	0	0	2
SFRP5	57	53	59	66	34	47
CPEB3	167	167	157	143	161	162
RPLP1P10	0	0	0	0	0	0
BEND3P1	54	52	56	58	67	23
EXOC6	1598	1705	1823	1795	2247	2161
BICC1	5	7	4	6	7	3
RPL7AP50	17	29	20	12	13	8
CHST3	4	14	4	6	5	9
MARVELD1	149	202	172	96	137	86
KSR1P1	0	0	0	0	0	0
PPIAP13	0	0	1	0	0	1
RPL7P37	0	0	0	0	0	0
PHBP9	16	23	12	26	19	15
CYP17A1	0	2	1	3	1	0
NHP2P1	4	1	3	2	0	2
TLK2P2	5	10	8	7	6	1
SLK	8286	8445	8530	9824	11579	11453
LINC01514	0	2	0	1	2	2
CYP2C23P	0	0	0	4	0	0
PFN1P11	0	2	0	1	1	1
RSU1P2	0	0	0	0	2	0
MRPL35P2	0	0	0	0	0	0
RPS2P36	3	0	0	0	2	0
SCD	16174	17443	15536	16785	17895	18352
LINC02659	0	0	0	0	0	0
TPM4P1	2	0	0	0	0	2
RPL17P35	0	0	0	0	0	0
HOGA1	6	2	3	0	2	0
C10orf62	0	0	0	0	0	0
BTRC	3623	3844	3559	1272	1443	1352
DNTT	0	0	0	0	0	0
POLR3DP1	4	0	0	2	0	0
MAPKAPK5P1	0	0	0	0	0	0
MTND5P17	0	0	0	2	0	0
PDLIM1	455	436	406	296	292	378
EMX2OS	4	5	4	0	2	4
SLC39A12-AS1	0	0	0	0	0	2
SNRPGP6	0	0	0	0	0	0
FAM171A1	1292	1343	1182	1211	1317	1360
ZNF33A	1740	1922	1890	2373	2561	2615
DEPP1	63	48	58	15	10	30
MTND5P42	0	0	1	0	0	0
MORN4	282	342	332	348	314	321
YWHAZP5	2	2	9	4	7	8
GSTO1	4016	4153	4189	3358	3669	3736
FRAT1	134	137	140	169	193	219
LINC02647	0	2	2	0	0	0
MTND4P18	0	0	0	0	0	0
BLOC1S2	754	785	780	813	997	1006
TOMM22P5	1	5	2	1	0	0
RPS19P7	0	0	0	0	0	0
UBTD1	9	23	29	49	40	58
GOT1	1776	1909	1894	1782	2197	2165
COMTD1	35	43	32	19	39	25
AVPI1	242	232	209	169	157	194
CUTC	539	589	624	586	693	688
RRP12	2732	3102	2900	3465	4528	4128
CSTF2T	4143	4674	4597	4764	5860	5291
CYP2C61P	0	0	0	0	0	0
PCGF5	1973	1978	1971	1513	1826	1718
ARHGAP19	1414	1653	1626	1121	1642	1356
DPCD	941	947	861	644	738	579
POLL	560	618	600	676	742	690
RPL21P91	0	0	0	0	0	0
NPM1P31	0	4	2	2	4	0
SPCS2P2	0	0	0	0	0	0
RPS6P15	0	0	0	0	0	0
FAM204A	1324	1488	1259	1068	1191	1135
FAM53B-AS1	3	4	2	2	2	3
FBXW4	1365	1536	1213	1122	1424	1254
LBX1-AS1	0	2	0	2	0	2
ZRANB1	1636	1673	1784	1929	2282	2039
GOLGA7B	6	5	4	2	4	4
PHB2P1	0	2	0	0	0	0
DNMBP-AS1	0	0	0	2	0	0
IGKV1OR10-1	0	0	0	0	0	0
BORCS7-ASMT	0	0	0	0	0	0
ENTPD7	200	221	183	200	282	272
TIMM9P1	0	0	0	0	0	0
PDCD11	6067	6930	6511	7419	9500	9088
PTGES3P4	0	0	0	1	1	0
PNLIPRP3	0	0	0	0	0	0
PNLIPP1	0	0	0	0	0	0
LRRC18	0	0	0	0	0	0
HMGN2P34	0	0	0	0	0	0
LINC00866	0	0	0	0	2	0
EIF3A	183366	205500	207632	205347	248879	238014
THNSL1	67	120	130	138	109	108
RHOBTB1	170	163	142	126	116	118
COL17A1	4	7	1	7	7	7
LYZL1	0	0	0	0	0	0
PTGES3P5	0	0	0	0	0	0
ARMH3	491	506	528	559	674	696
ITPRIP-AS1	8	5	1	10	2	3
AGAP9	163	149	129	173	194	211
PGAM1	1228	1434	1513	1387	1539	1438
CYP26A1	0	0	0	1	0	2
RPL34P20	0	0	0	0	2	0
FAM13C	0	0	1	2	1	0
SAMD8	177	170	145	227	188	231
RAD1P1	2	0	0	0	0	0
RPL17P36	3	5	10	3	3	5
ITPRIP	843	900	895	782	892	879
CFAP58	322	349	330	187	203	189
DNA2	765	857	882	960	1101	1045
ANXA2P3	0	1	0	0	0	0
LINC01435	0	2	0	2	0	2
NANOGP6	0	0	3	0	0	0
SVIL2P	0	0	0	5	1	3
LINC01475	13	9	6	0	7	0
PKD2L1	2	2	0	3	1	2
CFAP46	1	6	5	1	8	0
LINC02624	2	0	0	0	0	0
EBAG9P1	8	10	16	9	10	8
PPIAP39	0	0	0	0	0	0
LINC02626	0	0	2	0	0	0
TMEM26	2	0	4	0	0	2
CCNY	1241	1324	1360	1524	1633	1659
BTF3P15	0	0	0	0	0	0
DENND10	721	816	828	592	661	685
CACUL1	1490	1515	1641	1334	1733	1640
FRAT2	681	824	760	579	641	650
RPL19P16	21	8	22	22	22	33
RAB11FIP2	288	295	274	237	232	293
RPS8P4	0	0	0	0	0	0
RPL12P26	0	0	0	0	0	0
HMX3	0	0	0	1	1	0
FHIP2A	388	452	428	429	486	527
DUX4L24	0	0	0	0	0	0
LDHAP5	0	2	0	1	0	0
FAM53B	2767	3142	2704	2226	2413	2295
MRPS21P6	0	0	0	0	0	1
LINC02681	1	0	0	0	0	1
TCF7L2	13	32	21	11	16	29
RPL26P29	1	0	1	4	0	0
XIAPP1	0	2	0	1	8	0
LINC01167	0	0	0	0	0	0
FAM24B	186	195	206	302	345	283
PRLHR	0	2	2	2	0	0
RPS26P42	0	0	0	0	0	0
BTBD16	0	0	0	2	0	0
OAT	5915	5922	5968	5410	6033	5976
COX20P1	42	35	37	32	42	42
MGMT	149	213	157	147	181	104
SFXN2	247	315	308	324	311	360
PLEKHS1	2	2	0	2	0	2
MTG1	166	174	210	260	320	297
LINC01166	0	0	0	0	4	0
FRG2B	0	0	0	0	2	4
IKZF5	657	769	814	867	959	1002
RPL12P27	0	0	4	2	0	1
WBP1L	2125	1589	1401	1308	1181	1079
SLC25A18P1	0	0	0	0	0	0
RPL22P17	0	0	0	0	0	0
DUX4L28	0	0	0	0	0	0
BCCIP	14282	15043	13868	14923	18110	16413
NTAN1P1	0	0	0	0	0	0
INPP5A	28	66	48	52	56	47
LINC01153	0	0	0	0	0	0
CHST15	0	0	0	0	0	0
TXNP1	0	0	0	0	2	0
ARL5AP2	0	0	0	0	0	0
TACC2	90	71	45	45	58	76
LINC02661	0	0	0	0	0	0
HABP2	2	0	0	2	2	1
RPS27P18	0	0	0	0	0	0
KCNK18	0	1	0	0	0	0
NKX1-2	7	22	14	5	10	4
LHPP	707	748	748	649	690	681
DHX32	1142	1137	1193	1180	1387	1309
TEX36-AS1	0	0	0	0	0	0
HTRA1	18	12	17	21	22	13
MKI67	153945	171175	164497	130152	151283	143507
PDZD8	2705	3023	2919	2654	3283	3062
DUX4L14	0	0	0	0	0	0
FAM24A	2	0	0	0	5	0
TEX36	0	0	0	0	0	0
LINC02674	0	0	0	0	0	0
TCERG1L-AS1	0	0	0	0	0	0
EEF1AKMT2	124	139	109	96	81	98
TM9SF3	10222	10517	11877	11766	13650	13053
ZDHHC16	461	505	500	686	798	808
SFXN4	103	126	142	86	74	92
LINC02667	0	0	0	0	0	0
DUX4L20	0	0	0	0	0	0
MMP21	25	51	32	29	39	16
PPP2R2D	1567	1602	1550	1564	1751	1605
CASC2	26	29	22	22	16	18
RARRES2P2	0	0	0	0	0	0
DUX4L25	0	0	0	0	0	0
LINC01163	2	2	0	0	0	2
CUZD1	18	16	16	22	30	25
INSYN2A	2	2	3	0	4	0
DUX4L23	0	0	0	0	0	0
CLRN3	0	0	0	0	0	0
LINC01168	0	5	0	9	7	7
SAR1AP2	0	0	0	0	0	0
RPL7P36	0	0	0	0	0	0
AGGF1P2	0	2	2	0	0	0
WDR11	1540	1736	1661	1944	2302	2057
PRDX3	779	812	788	946	991	996
EXOSC1	667	727	700	680	840	759
AFAP1L2	4	6	3	2	5	4
EDRF1-AS1	10	16	14	14	16	4
NANOS1	17	10	14	74	73	79
FANK1	136	149	129	34	36	60
LINC00601	0	0	0	0	0	0
DUX4L15	0	0	0	0	0	0
ACADSB	559	555	670	637	687	731
ALDOAP2	0	0	0	0	0	0
DUX4L29	0	0	0	0	0	0
RBM20	6	9	12	0	3	6
XPNPEP1	583	650	698	691	838	710
DUX4L21	0	0	0	0	0	0
FOXI2	0	0	0	0	0	0
DMBT1L1	0	2	4	0	2	2
SLC18A2	20	34	27	25	29	13
RPS10P18	4	0	0	3	0	2
NKX6-2	2	0	2	0	2	3
ABRAXAS2	951	1096	1110	1032	1220	1173
SHTN1	86	86	96	116	101	101
PNLIPRP1	0	0	0	2	0	0
TRIM8-DT	47	47	48	43	74	43
GPR26	2	2	2	0	2	0
ATRNL1	6	0	2	1	1	6
LINC02627	0	0	0	0	0	0
GNG10P1	0	0	0	0	0	0
STK32C	191	216	193	182	214	231
RPL23AP60	0	0	0	0	0	0
UROS	8745	9465	9494	6424	7402	7112
C10orf120	0	0	0	2	0	0
DUX4L11	0	0	0	0	0	0
BUB3	1604	1743	1845	1798	2000	1950
GRK5-IT1	0	0	0	0	0	1
FANK1-AS1	0	0	0	0	0	0
CTBP2	3679	3871	3980	2846	3300	3224
YBX2P1	0	0	0	0	0	0
CLUHP5	0	0	0	1	1	0
C10orf88	582	702	627	696	836	788
ARMS2	0	0	0	0	0	0
EDRF1	589	615	599	642	899	867
DUX4L10	0	0	0	0	0	0
RPL15P13	0	0	0	0	0	1
TCERG1L	0	0	0	4	2	0
GRK5	71	76	63	87	83	110
ADD3-AS1	11	9	11	4	4	10
PPIAP38	0	0	0	0	0	0
CNNM1	16	16	22	6	8	27
TRAF6P1	2	0	0	0	1	0
DUX4L12	0	0	0	0	0	0
HMGB3P8	0	0	0	0	2	0
EDRF1-DT	6	3	8	9	11	11
NIP7P1	0	0	0	0	0	0
PHACTR2P1	2	0	2	1	8	6
WNT8B	10	13	0	6	4	4
BUB1P1	0	0	0	0	0	0
ZNF488	3	2	0	0	4	2
RPL5P27	0	0	0	0	0	0
DUX4L22	0	0	0	0	0	0
DUX4L13	0	0	0	0	0	0
RPS26P39	0	0	0	0	0	0
CCDC172	0	2	0	0	0	0
RGS10	1743	1846	1621	1712	1846	1770
BTBD7P2	0	0	0	0	0	0
MRPL35P3	1	0	0	0	0	0
MIR3663HG	0	2	0	0	0	0
PNLIP	0	2	4	0	0	0
NRG3	0	0	5	0	0	0
VAX1	0	0	0	2	0	0
C10orf82	0	0	0	0	0	0
XRCC6P1	0	0	2	0	1	2
INPP5F	505	553	467	485	561	487
TAF9BP2	0	2	0	0	0	0
CWF19L1	427	465	501	428	565	465
GJD4	1	0	2	2	0	0
TRUB1	264	283	333	281	310	344
RPL23AP59	0	2	0	0	0	0
ADD3	2494	2640	2620	3099	3901	3461
CPXM2	0	0	0	2	3	1
GPR158	0	2	2	2	0	0
DNMBP	214	200	235	287	326	297
PPIAP31	65	68	42	61	75	64
MMS19	999	1032	1075	1135	1302	1192
ARL3	597	526	569	933	1028	1093
HPSE2	105	96	90	54	53	70
ENO4	0	1	0	0	2	0
OIT3	0	2	0	0	2	2
PPIAP19	2	9	3	8	1	5
LINC02646	0	0	0	0	1	2
RPS15AP30	0	0	0	0	0	0
NHLRC2	963	1003	1128	1159	1321	1281
EMX2	6	12	4	2	1	6
RTKN2	12	15	14	23	22	15
OPALIN	0	0	0	0	0	0
SLC25A28	458	468	455	581	620	559
RPL17P50	0	2	2	2	0	2
GAPDHP45	0	0	0	0	0	0
LINC02641	0	0	0	0	2	0
DCLRE1A	623	629	645	616	711	588
FAF2P1	0	0	0	0	0	0
RPL34P19	0	0	0	0	0	0
LINC00867	4	0	0	0	2	2
PTCHD3P1	0	0	0	0	0	0
ERLIN1	887	1057	894	699	924	771
LINC02629	0	0	0	0	0	1
GSTO2	77	84	94	63	64	76
HMGB1P7	0	0	1	0	0	0
PARD3	40	52	39	43	35	46
RNU6-576P	0	0	0	0	0	0
MIR6078	0	0	0	0	0	0
U8	0	0	0	0	0	0
RNU6-163P	0	0	0	0	0	0
U8	0	0	0	0	0	0
RNU6-889P	0	0	0	0	0	0
MIR6072	0	0	0	0	0	0
RNA5SP299	0	0	0	0	0	0
RN7SKP78	0	0	0	0	0	0
MIR3155A	0	0	0	0	0	0
MIR3155B	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
U8	0	2	4	1	0	1
RNU6-1095P	4	0	0	0	5	3
RN7SL198P	0	0	0	0	0	0
RNA5SP300	0	0	0	0	0	0
RNU6-6P	0	0	0	0	1	0
MIR548AK	0	0	0	0	0	0
RNU6-1075P	0	0	0	0	0	0
RNU2-18P	0	0	0	0	0	0
RNA5SP302	0	0	0	0	0	0
RNU6-1212P	0	0	0	0	0	0
U3	0	0	0	0	0	0
RNA5SP303	0	0	0	0	0	0
MIR511	0	0	0	0	0	0
MIR4293	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	0	0
MIR1265	0	0	0	0	0	0
RNU6-1141P	0	0	0	0	2	0
RNU6ATAC39P	0	0	0	2	0	0
MIR4480	0	0	0	0	0	0
MIR4481	0	0	0	0	0	0
MIR548Q	0	0	0	0	0	0
RNU6-88P	0	0	4	1	0	0
MIR603	0	0	0	0	0	0
RN7SKP219	0	0	0	0	0	0
RN7SKP37	0	0	0	0	0	0
RNA5SP307	0	0	0	0	0	0
RNA5SP306	0	0	0	0	0	0
RNU6-413P	0	0	0	0	0	0
Y_RNA	2	0	0	0	0	0
RNA5SP304	0	0	0	0	0	0
RN7SKP132	0	0	0	0	0	0
MIR604	0	0	0	0	0	0
SNORD115	0	0	0	0	0	0
MIR938	0	0	0	0	0	0
RNU6-908P	0	0	0	0	0	0
RNA5SP308	0	0	0	0	0	0
RNU6-632P	0	0	0	0	0	0
RN7SL825P	0	2	0	0	0	1
RN7SKP220	0	0	0	0	0	0
RNU6-1244P	0	0	0	0	0	0
RNU7-22P	0	0	0	0	0	0
RN7SL398P	0	0	0	0	0	0
RNU6-193P	0	0	0	0	0	0
MIR4683	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU6-847P	0	0	0	0	0	0
RNU6-1118P	0	0	0	0	0	0
RNU6-795P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	2
RNU6-1170P	0	0	0	0	0	0
RNU6-885P	0	0	0	0	0	0
MIR3156-1	0	0	0	0	0	0
RNA5SP312	0	0	0	0	1	0
RNU6-1207P	0	0	0	2	0	0
MIR605	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNA5SP318	0	0	0	0	0	0
RN7SKP196	0	0	0	0	0	0
RNU6-543P	0	0	0	0	0	0
MIR3924	0	0	0	0	0	0
MIR4294	0	0	0	0	0	0
RNU2-72P	0	0	0	0	2	0
Y_RNA	0	0	0	0	0	0
MIR1296	0	0	0	0	0	0
RNA5SP319	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
SNORD98	0	0	0	0	0	0
Y_RNA	0	0	1	0	0	0
Y_RNA	0	0	2	0	0	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
MIR4676	0	0	0	0	0	0
RN7SL284P	0	0	0	0	0	0
MIR606	0	0	0	0	0	0
RN7SL518P	0	0	0	0	0	0
RNU6-673P	0	0	0	0	0	0
SNORA71	0	0	0	0	0	0
RNU6-1266P	2	0	2	0	0	1
Metazoa_SRP	0	0	0	0	0	2
RN7SL840P	0	0	0	0	2	0
RNU6-325P	0	0	0	0	0	0
RNU6-478P	0	0	0	0	0	0
RN7SKP238	0	0	0	0	0	0
RNA5SP322	0	0	0	0	0	0
MIR346	0	0	0	0	0	0
RNU6-129P	0	0	0	0	0	0
RN7SKP143	0	0	0	0	0	0
RNU6-441P	0	0	0	0	0	0
MIR4678	0	0	4	0	2	2
Y_RNA	0	2	0	0	0	0
Y_RNA	0	0	0	0	0	0
Metazoa_SRP	0	0	2	0	0	0
Y_RNA	0	0	0	0	0	0
RNA5SP324	0	1	5	3	2	0
SNORA12	2	3	3	3	6	8
RNU6-422P	0	1	0	0	0	0
RNU6-1231P	2	0	0	0	2	0
RNU2-43P	0	0	0	0	0	0
MIR6507	0	0	0	0	0	0
U6	0	0	0	1	0	0
MIR4482	12	18	13	20	18	9
RN7SKP278	0	0	0	0	0	0
RNA5SP326	0	0	0	0	0	0
RNU5B-6P	0	0	0	0	0	0
RNU6-463P	0	0	0	0	0	0
RNU4-5P	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU7-165P	0	0	0	0	0	0
MIR4295	0	0	1	0	0	0
RNU6-1165P	0	0	0	0	0	0
RNU6-1090P	0	0	0	0	0	0
MIR936	0	0	0	0	0	0
RNU6-1121P	0	0	0	0	0	0
RNU2-59P	0	1	0	0	0	0
MIR3663	0	0	0	0	0	0
RN7SL384P	0	0	0	0	0	0
MIR4483	0	0	0	0	0	0
RNU6-839P	0	0	0	0	0	0
RNA5SP325	0	0	0	0	0	0
RN7SL846P	0	0	0	0	0	2
MIR3158-1	0	0	0	0	0	0
MIR3158-2	0	0	0	0	0	0
MIR609	0	0	0	0	0	0
Metazoa_SRP	0	2	2	0	0	1
RNU2-42P	0	0	0	0	0	0
SNORA19	3	0	1	0	2	4
Y_RNA	0	0	0	1	2	0
MIR4484	0	1	2	0	2	0
MIR4296	0	0	0	0	0	0
RN7SL749P	0	0	0	2	2	0
RNU6-728P	2	0	0	0	0	0
Y_RNA	0	0	0	1	1	5
MIR4681	0	0	0	0	0	0
MIR378C	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNA5SP328	0	0	0	0	0	0
MIR3941	0	0	2	0	1	0
LRRC27	186	154	142	92	145	124
PWWP2B	27	44	17	16	17	6
LINC02870	2	6	8	0	2	2
LINC01165	0	2	0	0	1	2
TMEM26-AS1	0	0	0	0	0	0
LINC02625	4	1	0	2	2	8
NFKB2	476	678	524	455	525	597
PSD	20	20	28	25	34	42
CUEDC2	1847	2232	1973	1653	1806	1697
MIR146B	2	0	0	1	0	0
C10orf95-AS1	365	362	365	229	301	268
C10orf95	0	1	3	0	1	2
MFSD13A	44	57	52	57	82	56
ACTR1A	1982	2191	2000	2582	2728	2673
RPL23AP58	0	0	0	0	0	0
RNU6-43P	0	0	0	0	0	0
EIF4BP2	2	2	1	0	0	0
NPM1P30	0	0	0	0	0	0
NEBL-AS1	0	0	2	0	2	0
LUZP4P1	0	0	0	0	0	0
RNU6-15P	0	0	0	0	0	0
LINC02881	0	1	2	0	0	0
RPL9P21	0	0	0	0	0	2
PLAU	11	2	10	7	2	5
C10orf55	0	0	1	0	1	1
HTR7	0	0	0	2	0	2
Y_RNA	0	0	0	0	0	0
ANKRD1	6	14	10	16	12	16
RNU6-740P	0	0	0	0	0	0
LINC00502	0	0	0	0	0	0
DDX18P6	0	0	0	2	0	0
RPL35AP24	0	0	0	0	0	0
SNORA74C-2	0	0	0	0	0	0
RNA5SP317	8	6	6	4	4	9
FAM21EP	53	40	46	45	77	41
SLC9A3P3	2	2	0	0	2	0
WASHC2A	11979	12478	11926	15836	16438	16926
SLC9A3P1	0	1	0	0	0	0
DYNC1I2P1	109	160	152	148	201	160
LINC02621	0	0	0	0	0	0
RN7SL591P	0	0	0	0	0	0
ZNF365	0	0	0	0	2	0
ALDH7A1P4	0	0	0	0	0	0
ADO	169	213	200	174	258	233
LINC02666	1	0	2	3	4	1
MIR4297	0	0	0	0	0	0
RPL21P16	680	746	792	782	738	793
LINC01561	0	0	0	0	0	2
PLPP4	14	28	24	11	9	7
MIR4675	0	0	0	0	0	0
MTND1P21	0	0	0	0	0	0
LINC02643	0	0	0	0	0	0
MRM3P1	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	0	0
Y_RNA	0	1	0	0	0	0
MIR1915HG	4	0	0	0	4	0
MIR1915	0	0	0	1	2	0
SKIDA1	12	12	4	7	11	12
RNU6-306P	0	0	0	0	0	0
NPS	0	0	0	0	0	0
OLAH	0	0	2	0	1	0
FAM170B	0	2	0	0	0	0
CASP7	87	114	81	76	83	67
BAG3	2071	2316	2154	3126	3315	3214
PRKG1	2	2	0	14	0	9
VCL	1485	1690	1554	2552	3205	3129
SUFU	147	132	136	158	203	200
COX15	435	494	483	533	677	621
NRAP	0	2	3	1	2	2
RNU6-946P	0	0	0	0	0	0
FAM238C	9	2	0	5	3	4
RNU6-490P	0	0	0	0	0	0
MASTL	987	1118	1060	1176	1355	1375
RNU2-24P	0	0	0	0	0	0
RNU7-12P	0	0	0	0	0	0
LRRC37A6P	5	4	5	2	4	2
RPL7AP8	0	0	0	0	1	0
RPAP2P1	0	2	2	0	0	0
ANKRD26	872	748	855	1183	1516	1375
RNU6-1274P	0	0	0	0	0	0
RPL13AP5	1318	1344	1631	1479	1667	1598
MIR607	0	0	0	0	0	0
HMGN2P35	0	0	0	2	0	0
SLIT1	10	12	5	5	7	9
SLIT1-AS1	0	0	0	0	0	0
NET1	9561	9733	9355	13615	15344	14927
CALML5	0	0	0	2	0	0
CALML3-AS1	24	24	10	8	6	4
CALML3	0	0	0	0	0	0
RN7SL445P	0	0	0	0	0	0
ASB13	67	88	81	54	87	93
TASOR2	1525	1509	1652	1724	1946	2097
GDI2	10788	11634	11431	11590	13363	13010
NRBF2P5	0	0	0	2	8	2
RPL12P28	0	0	0	0	0	0
LASTR	0	1	0	0	0	1
CEP55	271	314	289	383	439	507
RNA5SP323	0	2	3	1	2	0
FFAR4	0	0	0	0	2	2
PDE6C	8	7	3	18	9	17
FRA10AC1	4356	4626	4474	4309	5535	5003
LGI1	0	0	2	0	2	0
RAB11AP1	0	0	0	0	0	0
RPSAP7	0	0	0	0	0	0
CDNF	23	20	34	41	33	25
HSPA14	416	473	497	543	585	633
SUV39H2-DT	16	8	10	14	24	23
CNNM2	1206	1350	1402	1208	1295	1381
RPS15AP29	0	0	0	0	0	0
MARCKSL1P1	0	2	3	2	2	0
ST13P13	9	2	7	4	3	4
RPEL1	4	6	5	1	8	4
INA	4	8	0	13	19	12
PCGF6	372	379	464	467	532	534
RNU11-3P	0	0	0	0	1	0
ATP5MK	310	357	348	368	474	423
MIR1307	0	0	0	0	0	0
NT5C2	761	883	832	1015	1224	1204
SLC35G1	111	107	157	68	66	86
PIPSL	18	21	16	25	28	29
PLCE1-AS2	0	0	2	0	0	0
HDAC1P1	0	2	0	2	0	0
RNU6-657P	0	0	0	0	0	0
PLCE1-AS1	0	0	0	0	2	0
NOC3L	1226	1334	1433	1519	1825	1796
TBC1D12	209	189	202	115	174	184
HELLS	3990	4187	4635	5934	6984	6998
CTBP2P2	0	0	2	1	0	0
TUBB8	1	0	2	0	0	0
IL9RP2	0	0	0	0	0	3
RNA5SP297	0	0	0	0	0	0
RNA5SP298	0	0	0	0	0	0
RN7SL754P	0	0	0	0	0	0
ZMYND11	3022	3124	3209	3286	3769	3728
ATP5MC1P8	0	0	0	0	0	0
KCNMA1-AS1	0	0	2	0	2	1
KCNMA1-AS2	0	0	0	0	0	0
COX6CP15	0	0	0	0	0	0
RNA5SP321	0	0	0	0	0	0
KCNMA1	10	8	12	14	22	12
KCNMA1-AS3	0	0	0	0	0	0
MBL2	0	0	0	0	0	0
ABCC2	16	19	23	14	9	17
SHLD2P3	1	6	9	4	7	2
RN7SL453P	0	0	0	0	0	0
RHEBP2	97	123	127	123	132	159
NPY4R2	0	0	2	0	0	0
FAM25C	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
LIPJ	2	0	1	0	0	0
RPL7P34	0	0	0	0	0	0
LIPF	0	0	0	1	0	0
NAPGP1	0	0	0	0	0	0
KRT8P38	0	0	0	0	2	6
RCBTB2P1	0	0	0	0	0	0
LIPM	0	0	0	0	0	0
LIPN	0	0	0	2	1	0
RNU6-598P	0	0	0	1	0	0
EEF1A1P39	0	0	2	0	0	1
DNM1P17	0	0	0	2	0	0
GOLGA2P6	0	2	0	0	0	0
RN7SL241P	0	0	0	0	0	0
MIR7162	0	0	0	0	0	0
NIFKP1	0	0	0	0	0	0
CCND3P1	0	2	0	2	2	0
MAP3K8	154	145	153	185	177	214
HNRNPA1P32	0	0	0	2	0	0
RN7SL63P	2	0	0	0	0	0
SNRPGP12	4	0	3	0	0	0
SMNDC1	1798	1896	1874	1767	2068	2095
DUSP5-DT	2	2	0	0	1	0
HMGB3P5	0	0	0	0	0	0
DUSP5	27	29	33	59	55	55
MTPAP	477	455	468	463	640	481
RNU6-571P	0	2	0	4	0	0
MED28P1	1	2	4	0	2	0
ACTBP14	0	0	0	0	0	0
SRGN	477	477	475	430	499	493
Metazoa_SRP	0	0	0	0	0	0
RPS12P17	2	2	0	0	2	2
ANXA8	4	11	12	2	15	6
RUFY2	325	365	354	342	421	471
LCOR	2137	2426	2540	2438	2749	2705
VTI1A	980	1119	1055	965	1176	1102
KIFBP	822	822	922	1079	1213	1121
ASAH2B	64	105	83	100	130	100
FBH1	3954	4187	3774	4280	4731	4414
RPP30	444	481	504	550	622	553
NEBL	11	6	9	10	18	9
DOCK1	52	57	39	80	86	76
CC2D2B	10	4	10	5	9	11
CFAP43	38	38	42	41	31	45
TRIM8	397	512	487	427	447	452
DMBT1	4	0	0	0	0	0
HSPA12A	4	2	6	14	4	5
RNU6-883P	0	0	0	2	0	0
RPS26P41	0	0	0	3	0	0
MYOZ1	3	2	2	0	2	2
SYNPO2L	11	12	20	0	13	11
SYNPO2L-AS1	0	0	0	1	0	0
BMS1P4-AGAP5	0	0	0	0	0	0
BMS1P4	3	3	5	4	6	8
RNA5SP320	0	0	0	0	0	0
BMS1P4	33	41	65	50	54	53
DUSP8P5	60	95	63	73	66	85
SEC24C	1648	1599	1521	1667	2113	2158
FUT11	212	265	273	268	284	297
CHCHD1	859	974	890	737	942	894
ZSWIM8	1655	1817	1729	2148	2227	2449
ZSWIM8-AS1	1	8	2	0	1	1
NDST2	81	93	96	127	131	135
C10orf71	2	2	2	0	0	2
RPL35AP23	0	0	0	0	0	0
TIMM23	3266	3330	3636	3504	3902	4121
SNORA74C-1	0	0	2	0	0	2
