	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
1761	14	76486139	76486539	401	*	2.642872614	2.905023346	2.322269015	0.381003054	0.55383851	0.956075534
1896	15	43872868	43873268	401	*	2.755254631	3.000454786	2.459671237	0.34044298	0.55388886	0.956075534
2035	15	91959452	91959852	401	*	2.755365703	3.000442583	2.459961626	0.340140532	0.553935599	0.956075534
626	10	21584250	21584650	401	*	2.755470356	3.000430584	2.460235926	0.339854361	0.553967198	0.956075534
2055	15	100125213	100125613	401	*	2.755470356	3.000430584	2.460235926	0.339854361	0.553967198	0.956075534
3490	20	20823962	20824362	401	*	2.755470356	3.000430584	2.460235926	0.339854361	0.553967198	0.956075534
5866	9	100543519	100543919	401	*	2.520893853	2.8097649	2.159321962	0.446772253	0.554176804	0.956075534
388	1	163405733	163406133	401	*	2.754887498	3.000273865	2.459033167	0.3408999	0.554192494	0.956075534
4310	4	43553270	43553670	401	*	2.754887498	3.000273865	2.459033167	0.3408999	0.554192494	0.956075534
3396	2	231431779	231432179	401	*	2.755017636	3.000266716	2.459363065	0.340563029	0.554269296	0.956075534
563	1	241049670	241050070	401	*	2.755140883	3.000259682	2.459675834	0.340243386	0.554330005	0.956075534
1572	13	52385241	52385641	401	*	2.755140883	3.000259682	2.459675834	0.340243386	0.554330005	0.956075534
574	1	248837911	248838311	401	*	5.238293026	5.406225631	5.048205565	0.163529614	0.554402118	0.956075534
1943	15	64712336	64712736	401	*	2.755367383	3.000245961	2.460251678	0.339654093	0.554404827	0.956075534
4786	5	171688764	171689164	401	*	2.755367383	3.000245961	2.460251678	0.339654093	0.554404827	0.956075534
627	10	22164701	22165101	401	*	2.754464084	3.000063309	2.45829994	0.341422274	0.55444618	0.956075534
875	10	126927944	126928344	401	*	2.754614618	3.0000617	2.458671927	0.341048894	0.554555118	0.956075534
707	10	68485167	68485567	401	*	2.64340553	2.905051428	2.323557695	0.37974491	0.554568066	0.956075534
3581	20	56429935	56430335	401	*	2.64340553	2.905051428	2.323557695	0.37974491	0.554568066	0.956075534
522	1	226214488	226214888	401	*	2.754893749	3.000058558	2.459361772	0.34035628	0.554722271	0.956075534
2386	17	32412653	32413053	401	*	2.755022689	3.000057025	2.459680487	0.340036191	0.554781327	0.956075534
3583	20	56691345	56691745	401	*	2.755022689	3.000057025	2.459680487	0.340036191	0.554781327	0.956075534
5072	6	128951771	128952171	401	*	2.755022689	3.000057025	2.459680487	0.340036191	0.554781327	0.956075534
6088	X	10208192	10208592	401	*	2.755144772	3.000055517	2.459982297	0.339733016	0.5548246	0.956075534
122	1	27752837	27753237	401	*	2.755260168	3.000054033	2.460267625	0.339446332	0.554852509	0.956075534
6188	X	120533319	120533719	401	*	2.755260168	3.000054033	2.460267625	0.339446332	0.554852509	0.956075534
4658	5	115930264	115930664	401	*	2.754474099	2.999834207	2.45865798	0.340835472	0.555021563	0.956075534
5917	9	124830702	124831102	401	*	2.754474099	2.999834207	2.45865798	0.340835472	0.555021563	0.956075534
2967	19	56461569	56461969	401	*	2.754623334	2.999838432	2.459018202	0.340479671	0.555111967	0.956075534
2417	17	42770285	42770685	401	*	2.754765235	2.999842591	2.459360464	0.340141745	0.55518563	0.956075534
1269	12	31969489	31969889	401	*	2.754899971	2.999846684	2.459685195	0.339821265	0.555242974	0.956075534
4067	3	122728794	122729194	401	*	2.643922576	2.905079316	2.324806407	0.378526388	0.555263972	0.956075534
5238	7	43052164	43052564	401	*	2.753994733	2.999577721	2.457854225	0.341382421	0.555268685	0.956075534
3077	2	37366637	37367037	401	*	2.755027715	2.99985071	2.459992821	0.339517808	0.555284421	0.956075534
5187	7	11178601	11179001	401	*	2.755027715	2.99985071	2.459992821	0.339517808	0.555284421	0.956075534
830	10	116688916	116689316	401	*	2.754328667	2.99959852	2.458643873	0.340614026	0.555498659	0.956075534
5687	8	130339707	130340107	401	*	2.754484079	2.999608681	2.459010588	0.340257667	0.555587519	0.956075534
3642	21	34888609	34889009	401	*	4.554602319	4.727999854	4.357480239	0.175651281	0.5556154	0.956075534
1711	14	56811743	56812143	401	*	2.754632017	2.999618684	2.45935914	0.339919294	0.555659523	0.956075534
2129	16	15977357	15977757	401	*	2.754632017	2.999618684	2.45935914	0.339919294	0.555659523	0.956075534
3782	22	38005070	38005470	401	*	2.754772654	2.999628528	2.459689959	0.339598478	0.555715093	0.956075534
4343	4	71730726	71731126	401	*	2.754772654	2.999628528	2.459689959	0.339598478	0.555715093	0.956075534
964	11	17967386	17967786	401	*	2.754008765	2.999338032	2.458237523	0.340759815	0.555881903	0.956075534
3751	22	29654916	29655316	401	*	2.645818428	2.905943083	2.328243985	0.375956706	0.555888165	0.956075534
1608	13	96104921	96105321	401	*	2.6444239	2.905107008	2.326015583	0.377347058	0.555926431	0.956075534
3405	2	232310095	232310495	401	*	2.754494018	2.999386704	2.459357802	0.339688797	0.556144095	0.956075534
3762	22	31460920	31461320	401	*	2.754640661	2.999402428	2.45969478	0.339367699	0.556197832	0.956075534
1486	12	127387769	127388169	401	*	2.754780037	2.999417902	2.46001425	0.339063844	0.556235446	0.956075534
1287	12	49386081	49386481	401	*	2.754022752	2.999102037	2.458615176	0.340146537	0.556485393	0.956075534
5657	8	109539594	109539994	401	*	5.576907815	5.740898566	5.391856794	0.154705725	0.556835296	0.956075534
5255	7	47669036	47669436	401	*	3.357429304	3.321939594	3.392066902	-0.260873297	0.557596947	0.956075534
1633	13	110984625	110985025	401	*	3.357409123	3.321840942	3.392121464	-0.261026498	0.557596947	0.956075534
5609	8	69333966	69334366	401	*	3.357514272	3.321904704	3.392266031	-0.261107297	0.557596947	0.956075534
3973	3	51966713	51967113	401	*	3.357497584	3.321869817	3.392266675	-0.261142824	0.557596947	0.956075534
3087	2	43877663	43878063	401	*	3.357607404	3.32197895	3.392377151	-0.261144169	0.557596947	0.956075534
5164	7	2042045	2042445	401	*	3.357607404	3.32197895	3.392377151	-0.261144169	0.557596947	0.956075534
1704	14	54569112	54569512	401	*	3.357541643	3.321904273	3.392319879	-0.261161571	0.557596947	0.956075534
784	10	99585388	99585788	401	*	3.357481328	3.321835819	3.392267316	-0.26117746	0.557596947	0.956075534
568	1	244439301	244439701	401	*	3.357507376	3.32183409	3.392319819	-0.261231688	0.557596947	0.956075534
4520	5	7849707	7850107	401	*	3.357618591	3.321941169	3.392434971	-0.261239761	0.557596947	0.956075534
4070	3	123639002	123639402	401	*	3.357762235	3.32190119	3.39275346	-0.261598193	0.557596947	0.956075534
1939	15	63833824	63834224	401	*	4.247842829	4.247838792	4.247846865	-0.19267112	0.558072	0.956075534
2662	18	67291075	67291475	401	*	2.529246572	2.81329345	2.175214553	0.434469465	0.559885748	0.956075534
1992	15	75694410	75694810	401	*	4.741526996	4.755036155	4.727890143	-0.166007432	0.560388787	0.956075534
4213	3	197429145	197429545	401	*	2.528162155	2.811486837	2.17525334	0.432633209	0.562082101	0.956075534
3450	2	241845028	241845428	401	*	3.285389581	3.247934386	3.321896923	-0.264501447	0.562085866	0.956075534
3867	3	12187235	12187635	401	*	3.285399923	3.24794379	3.321908155	-0.264503275	0.562085866	0.956075534
6043	KI270519.1	133618	134018	401	*	3.285399923	3.24794379	3.321908155	-0.264503275	0.562085866	0.956075534
3416	2	233645580	233645980	401	*	3.285386003	3.24792611	3.321897808	-0.264510607	0.562085866	0.956075534
5336	7	99586491	99586891	401	*	3.285382646	3.247918302	3.321898679	-0.264519286	0.562085866	0.956075534
2229	16	72887753	72888153	401	*	3.285402488	3.247934971	3.321921535	-0.264525473	0.562085866	0.956075534
3700	22	19048369	19048769	401	*	3.285394156	3.247917494	3.321921891	-0.264543305	0.562085866	0.956075534
4777	5	170338952	170339352	401	*	3.285390339	3.247909477	3.321922064	-0.264551496	0.562085866	0.956075534
850	10	121087642	121088042	401	*	3.285407816	3.247916651	3.321949329	-0.264571586	0.562085866	0.956075534
6141	X	63350883	63351283	401	*	3.285441274	3.24794724	3.321985512	-0.26457718	0.562085866	0.956075534
1419	12	111581469	111581869	401	*	3.285423766	3.247915774	3.321981264	-0.264604398	0.562085866	0.956075534
74	1	16869020	16869420	401	*	2.525873577	2.809678535	2.172217968	0.433854749	0.562347961	0.956075534
4078	3	126023984	126024384	401	*	2.525873577	2.809678535	2.172217968	0.433854749	0.562347961	0.956075534
364	1	157086805	157087205	401	*	2.518550979	2.803905454	2.162481645	0.43779898	0.562969323	0.956075534
1843	15	20295317	20295717	401	*	4.409390975	4.58496269	4.20945321	0.180511709	0.564146293	0.956075534
4594	5	73214943	73215343	401	*	2.517316929	2.801912885	2.162429989	0.435868116	0.565241905	0.956075534
1517	13	25106986	25107386	401	*	2.266912112	2.01748926	2.479502764	-0.638921776	0.565638354	0.956075534
1497	12	132108107	132108507	401	*	2.465364647	2.319721184	2.597643904	-0.461546927	0.565798172	0.956075534
1582	13	71893700	71894100	401	*	2.258140132	2.006401806	2.472409428	-0.642829737	0.565820466	0.956075534
5777	9	36022622	36023022	401	*	2.258140132	2.006401806	2.472409428	-0.642829737	0.565820466	0.956075534
1122	11	91445844	91446244	401	*	3.209453263	3.169925081	3.247927238	-0.268306674	0.566564781	0.956075534
1481	12	125174557	125174957	401	*	3.209453346	3.169925011	3.247927467	-0.268306971	0.566564781	0.956075534
3555	20	46113766	46114166	401	*	3.20945337	3.169925011	3.247927513	-0.268307019	0.566564781	0.956075534
4355	4	81081424	81081824	401	*	3.20945337	3.169925011	3.247927513	-0.268307019	0.566564781	0.956075534
4502	5	923412	923812	401	*	3.20945337	3.169925011	3.247927513	-0.268307019	0.566564781	0.956075534
4677	5	129330941	129331341	401	*	3.20945337	3.169925011	3.247927513	-0.268307019	0.566564781	0.956075534
752	10	86374293	86374693	401	*	3.209453368	3.169925006	3.247927513	-0.268307023	0.566564781	0.956075534
2939	19	50310808	50311208	401	*	3.209453368	3.169925006	3.247927513	-0.268307023	0.566564781	0.956075534
922	11	4848815	4849215	401	*	3.209453367	3.169925003	3.247927515	-0.268307028	0.566564781	0.956075534
3585	20	56955025	56955425	401	*	3.209453367	3.169925003	3.247927515	-0.268307028	0.566564781	0.956075534
5450	7	154917934	154918334	401	*	3.209453367	3.169925003	3.247927515	-0.268307028	0.566564781	0.956075534
1963	15	69028097	69028497	401	*	3.209453357	3.169924984	3.247927513	-0.268307045	0.566564781	0.956075534
5009	6	57019583	57019983	401	*	3.209453376	3.169925011	3.247927525	-0.268307031	0.566564781	0.956075534
3401	2	231780138	231780538	401	*	3.209453334	3.169924937	3.247927513	-0.268307092	0.566564781	0.956075534
5068	6	125268777	125269177	401	*	3.209453334	3.169924937	3.247927513	-0.268307092	0.566564781	0.956075534
4257	4	7754354	7754754	401	*	3.20945337	3.169924994	3.24792753	-0.268307052	0.566564781	0.956075534
4256	4	7619359	7619759	401	*	3.209453366	3.169925001	3.247927514	-0.268307028	0.566564781	0.956075534
5189	7	16248747	16249147	401	*	3.209453235	3.169924734	3.247927513	-0.268307295	0.566564781	0.956075534
1232	12	9764738	9765138	401	*	3.209453371	3.169924989	3.247927536	-0.268307064	0.566564781	0.956075534
1616	13	99179665	99180065	401	*	3.209453366	3.169925001	3.247927514	-0.268307028	0.566564781	0.956075534
2329	17	13003178	13003578	401	*	3.209453367	3.169925001	3.247927516	-0.268307032	0.566564781	0.956075534
3656	21	40079481	40079881	401	*	2.51865494	2.801961008	2.165775056	0.432587849	0.567330509	0.956075534
2870	19	38930346	38930746	401	*	4.658203959	4.672664335	4.643597177	-0.164048389	0.56779806	0.956075534
3892	3	20039805	20040205	401	*	4.169856613	4.170026643	4.169686563	-0.192253175	0.568619402	0.956075534
4180	3	184345651	184346051	401	*	4.1700123	4.169872124	4.170152461	-0.192873533	0.568619402	0.956075534
339	1	151944375	151944775	401	*	4.584658884	4.754707834	4.391854428	0.168045549	0.569089485	0.956075534
3229	2	127672374	127672774	401	*	3.807372522	4.000035021	3.584956872	0.219175222	0.569104038	0.956075534
917	11	3953726	3954126	401	*	2.522437617	2.803997406	2.172267636	0.428153204	0.569104562	0.956075534
245	1	63792102	63792502	401	*	2.51997107	2.802009096	2.169059786	0.42936734	0.56938271	0.956075534
200	1	45825332	45825732	401	*	2.528308959	2.807795578	2.181345321	0.4228972	0.570340178	0.956075534
5588	8	53278001	53278401	401	*	2.526037154	2.805940778	2.178429523	0.423954141	0.570723099	0.956075534
2039	15	92809106	92809506	401	*	5.24893115	5.267449001	5.230172516	-0.156141162	0.570894306	0.956075534
5732	9	5305503	5305903	401	*	2.262800008	2.01756215	2.472344847	-0.631772672	0.570978913	0.956075534
979	11	27856214	27856614	401	*	3.129269039	3.087476205	3.1698852	-0.27244621	0.571018365	0.956075534
617	10	17752580	17752980	401	*	3.129267445	3.087461275	3.169896202	-0.272472142	0.571018365	0.956075534
1265	12	31034166	31034566	401	*	3.129277196	3.087468558	3.169908284	-0.272476941	0.571018365	0.956075534
5565	8	40633413	40633813	401	*	3.129277196	3.087468558	3.169908284	-0.272476941	0.571018365	0.956075534
960	11	14622687	14623087	401	*	3.12926347	3.087453598	3.169895724	-0.272479341	0.571018365	0.956075534
972	11	20603074	20603474	401	*	3.12926347	3.087453598	3.169895724	-0.272479341	0.571018365	0.956075534
1610	13	97593319	97593719	401	*	3.12926347	3.087453598	3.169895724	-0.272479341	0.571018365	0.956075534
1426	12	113346367	113346767	401	*	3.12928281	3.087468414	3.169919336	-0.272488138	0.571018365	0.956075534
4259	4	8087991	8088391	401	*	3.12928281	3.087468414	3.169919336	-0.272488138	0.571018365	0.956075534
3237	2	129812797	129813197	401	*	3.129279327	3.087461351	3.169919235	-0.272495099	0.571018365	0.956075534
5561	8	38368391	38368791	401	*	3.129279327	3.087461351	3.169919235	-0.272495099	0.571018365	0.956075534
859	10	123933909	123934309	401	*	3.129265825	3.087446071	3.169907413	-0.272498557	0.571018365	0.956075534
1412	12	109642479	109642879	401	*	3.129296171	3.087474568	3.169939503	-0.272502151	0.571018365	0.956075534
1730	14	65282936	65283336	401	*	3.129296171	3.087474568	3.169939503	-0.272502151	0.571018365	0.956075534
4972	6	41409360	41409760	401	*	3.129284844	3.087461389	3.169929925	-0.272505751	0.571018365	0.956075534
37	1	7526992	7527392	401	*	3.129307525	3.087479738	3.169956698	-0.272514175	0.571018365	0.956075534
3174	2	89837895	89838295	401	*	3.129286845	3.087454478	3.169940343	-0.272523079	0.571018365	0.956075534
869	10	125204203	125204603	401	*	3.129274223	3.08743924	3.169930191	-0.272528166	0.571018365	0.956075534
1520	13	25933495	25933895	401	*	3.129295024	3.087461465	3.169949647	-0.272525397	0.571018365	0.956075534
1660	14	24164394	24164794	401	*	3.129285523	3.087440411	3.169951058	-0.272547861	0.571018365	0.956075534
2960	19	55402268	55402668	401	*	3.12929385	3.087448086	3.16996	-0.272549129	0.571018365	0.956075534
886	10	130398147	130398547	401	*	3.129290747	3.087440999	3.169960662	-0.272556877	0.571018365	0.956075534
4160	3	170046974	170047374	401	*	2.523689339	2.804028004	2.175409355	0.425057097	0.571075781	0.956075534
4916	6	27945743	27946143	401	*	2.523689339	2.804028004	2.175409355	0.425057097	0.571075781	0.956075534
459	1	205100805	205101205	401	*	2.464483138	2.322386984	2.593830075	-0.455108945	0.571412099	0.956075534
3433	2	239150451	239150851	401	*	2.464483138	2.322386984	2.593830075	-0.455108945	0.571412099	0.956075534
3268	2	151950776	151951176	401	*	2.858013719	3.087528774	2.584948176	0.303345946	0.571923386	0.956075534
3793	22	40104240	40104640	401	*	2.858013378	3.087499639	2.584988629	0.303276361	0.571932704	0.956075534
5080	6	131671300	131671700	401	*	2.858013188	3.087485951	2.585007562	0.30324374	0.571934893	0.956075534
1494	12	131024632	131025032	401	*	2.858012985	3.087472833	2.585025655	0.30321253	0.571935483	0.956075534
4288	4	30119949	30120349	401	*	2.858006871	3.087517592	2.584947468	0.303335472	0.572026017	0.956075534
955	11	13136266	13136666	401	*	2.858006877	3.087473572	2.585009846	0.303229077	0.572041649	0.956075534
5682	8	128025333	128025733	401	*	2.858006877	3.087473572	2.585009846	0.303229077	0.572041649	0.956075534
1652	14	22475022	22475422	401	*	2.857999461	3.087489415	2.584969481	0.303285284	0.572139481	0.956075534
4348	4	74467659	74468059	401	*	2.857999461	3.087489415	2.584969481	0.303285284	0.572139481	0.956075534
5927	9	126978688	126979088	401	*	2.857999461	3.087489415	2.584969481	0.303285284	0.572139481	0.956075534
1185	11	127080616	127081016	401	*	2.459971963	2.316950827	2.590084789	-0.456782254	0.572144872	0.956075534
4707	5	139507648	139508048	401	*	2.459971963	2.316950827	2.590084789	-0.456782254	0.572144872	0.956075534
4986	6	44484013	44484413	401	*	2.459971963	2.316950827	2.590084789	-0.456782254	0.572144872	0.956075534
5089	6	139142395	139142795	401	*	2.857999653	3.087474344	2.584991296	0.303248399	0.572146093	0.956075534
5295	7	73429984	73430384	401	*	2.857999981	3.087446018	2.585032215	0.303179157	0.572154157	0.956075534
3094	2	46273813	46274213	401	*	2.39158877	2.709416488	1.983359439	0.51974691	0.572219264	0.956075534
3088	2	44017164	44017564	401	*	2.857990384	3.08750802	2.584921187	0.30335218	0.572226992	0.956075534
4313	4	48291887	48292287	401	*	2.857990822	3.087491261	2.584945988	0.303310622	0.572238724	0.956075534
5149	6	167590265	167590665	401	*	2.857991237	3.087475149	2.584969816	0.303270683	0.572248604	0.956075534
2630	18	49840521	49840921	401	*	2.85798021	3.087511053	2.584892302	0.303384096	0.57232038	0.956075534
4981	6	43399719	43400119	401	*	2.857981549	3.087475988	2.584945215	0.303296123	0.572348967	0.956075534
3775	22	36960500	36960900	401	*	2.85798218	3.087459455	2.584970161	0.303254645	0.572360387	0.956075534
5205	7	28179670	28180070	401	*	2.85798218	3.087459455	2.584970161	0.303254645	0.572360387	0.956075534
5533	8	26065165	26065565	401	*	2.85798218	3.087459455	2.584970161	0.303254645	0.572360387	0.956075534
4768	5	164829489	164829889	401	*	2.857971396	3.087459229	2.58494442	0.303280159	0.572461916	0.956075534
2189	16	54627873	54628273	401	*	2.857972254	3.087442271	2.584970516	0.303237107	0.572474916	0.956075534
5596	8	57247892	57248292	401	*	2.857972254	3.087442271	2.584970516	0.303237107	0.572474916	0.956075534
2005	15	80532210	80532610	401	*	2.857973084	3.087425979	2.584995603	0.30319573	0.572485998	0.956075534
5122	6	157119520	157119920	401	*	2.857960323	3.087440917	2.584943602	0.303262666	0.572577657	0.956075534
