	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
2072	16	1256699	1257099	401	*	3.910662048	4.064089231	3.738954956	0.000155974	0.580363061	0.999630628
4837	6	4285836	4286236	401	*	2.77308189	2.509380578	2.995950484	-0.000102507	0.580384641	0.999630628
792	10	101681073	101681473	401	*	2.859337263	2.60461768	3.075761049	-0.000106447	0.580497152	0.999630628
2294	17	3506133	3506533	401	*	2.859337263	2.60461768	3.075761049	-0.000106447	0.580497152	0.999630628
1842	15	20232332	20232732	401	*	3.151459902	3.349294019	2.9221196	0.0001161	0.580700479	0.999630628
6012	GL000224.1	8077	8479	403	*	3.170848556	3.367426295	2.943195855	0.000116049	0.58079442	0.999630628
5429	7	148893822	148894222	401	*	2.928438751	3.142822976	2.676541661	0.000109109	0.581005784	0.999630628
3154	2	74722173	74722573	401	*	3.135634101	2.907994676	3.332201946	-0.000117905	0.581259468	0.999630628
4522	5	9800928	9801328	401	*	2.646185562	3.077919677	2.027238702	4.88E-05	0.581473317	0.999630628
1577	13	63842886	63843286	401	*	1.940049981	2.326303426	1.410987983	5.53E-05	0.581539485	0.999630628
4164	3	176324092	176324492	401	*	2.763765929	2.501192247	2.985829172	-0.000102101	0.581727048	0.999630628
6155	X	73842579	73842979	401	*	2.763765929	2.501192247	2.985829172	-0.000102101	0.581727048	0.999630628
1792	14	94540636	94541036	401	*	2.879887484	2.62736796	3.094722076	-0.000106027	0.581847749	0.999630628
2314	17	8105029	8105429	401	*	2.879887484	2.62736796	3.094722076	-0.000106027	0.581847749	0.999630628
4557	5	38046007	38046407	401	*	2.879887484	2.62736796	3.094722076	-0.000106027	0.581847749	0.999630628
2541	17	78187010	78187410	401	*	4.625400726	4.495020355	4.744968662	-0.000201448	0.581952657	0.999630628
110	1	25173758	25174158	401	*	2.643924162	2.362914546	2.879020268	-9.64E-05	0.582078702	0.999630628
2277	16	89041925	89042325	401	*	2.643924162	2.362914546	2.879020268	-9.64E-05	0.582078702	0.999630628
3098	2	47040058	47040458	401	*	2.945019004	3.153311844	2.701495341	0.000109608	0.582910881	0.999630628
2628	18	49660028	49660428	401	*	2.636466824	2.344725117	2.879020268	-9.40E-05	0.582939777	0.999630628
1846	15	22234189	22234589	401	*	3.234982992	3.425078844	3.015982547	0.0001214	0.582962335	0.999630628
4188	3	186772937	186773337	401	*	3.207524806	2.980809371	3.403403664	-0.00011867	0.582980512	0.999630628
1526	13	27416249	27416649	401	*	2.560366504	2.804940734	2.265693197	9.32E-05	0.583039847	0.999630628
5587	8	52165566	52165966	401	*	2.560366504	2.804940734	2.265693197	9.32E-05	0.583039847	0.999630628
5918	9	124940877	124941277	401	*	4.375953713	4.50745532	4.231252548	0.000178567	0.58309392	0.999630628
431	1	184078368	184078768	401	*	2.38941017	2.050124914	2.663901077	-8.24E-05	0.583115959	0.999630628
2401	17	38502686	38503086	401	*	2.402658885	2.083414944	2.663901077	-8.50E-05	0.583612852	0.999630628
2805	19	17505029	17505429	401	*	3.057182254	2.824761731	3.257302928	-0.000113459	0.583687953	0.999630628
11	1	2440282	2440682	401	*	3.251505526	3.44655931	3.025895229	0.000118393	0.583867964	0.999630628
3107	2	53180454	53180854	401	*	2.862536927	2.612241038	3.075761049	-0.00010541	0.584125206	0.999630628
4297	4	39446545	39446945	401	*	3.558303402	3.367426295	3.726851815	-0.000136276	0.584329797	0.999630628
4063	3	121749695	121750095	401	*	4.437633185	4.295585153	4.566940253	-0.000186875	0.584444353	0.999630628
2535	17	76902672	76903072	401	*	3.786471618	3.947877047	3.604706866	0.000148188	0.585261516	0.999630628
2787	19	15270034	15270434	401	*	3.425129347	3.219978233	3.604706866	-0.000127905	0.585422579	0.999630628
3616	21	9655452	9655852	401	*	2.647638425	2.371923978	2.879020268	-9.54E-05	0.585848828	0.999630628
3238	2	129870652	129871052	401	*	2.532352759	2.23979923	2.775466496	-9.02E-05	0.586235897	0.999630628
1218	12	5483927	5484327	401	*	2.91475154	3.137549806	2.651148759	0.000103686	0.586250047	0.999630628
975	11	23934733	23935133	401	*	3.049535909	2.818184943	3.248863578	-0.000112125	0.586527701	0.999630628
4436	4	145281166	145281566	401	*	3.049535909	2.818184943	3.248863578	-0.000112125	0.586527701	0.999630628
4706	5	139360427	139360827	401	*	3.241709154	3.429400599	3.025895229	0.000119842	0.586636999	0.999630628
5360	7	106215669	106216069	401	*	3.241709154	3.429400599	3.025895229	0.000119842	0.586636999	0.999630628
2865	19	37578436	37578836	401	*	2.941997328	3.148076942	2.701495341	0.00010808	0.586974112	0.999630628
755	10	87504637	87505037	401	*	4.680835931	4.555809566	4.795886111	-0.000201576	0.58702107	0.999630628
3737	22	24803046	24803446	401	*	3.299387368	3.492957177	3.075761049	0.000121352	0.587071534	0.999630628
2182	16	50622435	50622835	401	*	3.617964611	3.433709447	3.781330223	-0.000138073	0.587107767	0.999630628
4869	6	13711837	13712237	401	*	5.030450583	5.133506131	4.919463286	0.000223677	0.58737609	0.999630628
2962	19	55856366	55856766	401	*	2.754389421	2.492957177	2.975636351	-9.92E-05	0.58782605	0.999630628
3415	2	233251334	233251734	401	*	4.472467582	4.335411336	4.597625627	-0.000187717	0.587876951	0.999630628
384	1	161942106	161942506	401	*	2.92538211	3.137549806	2.676541661	0.000105991	0.58787828	0.999630628
295	1	112395885	112396285	401	*	3.314563418	3.505292222	3.094722076	0.000121519	0.587952752	0.999630628
5808	9	78212168	78212568	401	*	3.165677015	3.358388643	2.943195855	0.000113224	0.588114739	0.999630628
104	1	23562978	23563378	401	*	2.542676942	2.798272754	2.231835314	8.83E-05	0.588167883	0.999630628
625	10	21267433	21267833	401	*	2.542676942	2.798272754	2.231835314	8.83E-05	0.588167883	0.999630628
4347	4	74157794	74158194	401	*	4.431762895	4.290842668	4.560134861	-0.000183865	0.58837806	0.999630628
6198	X	129044035	129044435	401	*	2.956236467	3.163725005	2.713812171	0.000106504	0.588389837	0.999630628
361	1	156866172	156866572	401	*	3.790946923	3.619824325	3.943907378	-0.000145969	0.58844158	0.999630628
4367	4	88284570	88284970	401	*	4.904783545	4.781369564	5.01846711	-0.000212596	0.588512123	0.999630628
2424	17	43194975	43195375	401	*	2.585607573	2.824761731	2.298774672	9.13E-05	0.588715323	0.999630628
2648	18	58520868	58521268	401	*	2.567170806	2.804940734	2.282328753	9.18E-05	0.58912369	0.999630628
3121	2	60747617	60748017	401	*	2.567170806	2.804940734	2.282328753	9.18E-05	0.58912369	0.999630628
3579	20	55039823	55040223	401	*	2.554131897	2.259351595	2.798779749	-8.83E-05	0.589136603	0.999630628
2717	19	4224507	4224907	401	*	3.931612495	4.077919677	3.768775904	0.000152189	0.589526601	0.999630628
6086	X	9164512	9164912	401	*	2.953238218	3.15852782	2.713812171	0.000106537	0.58971469	0.999630628
6082	X	4134138	4134538	401	*	2.556420304	2.798272754	2.265693197	9.06E-05	0.58992315	0.999630628
5108	6	149721945	149722345	401	*	2.581729907	2.818184943	2.298774672	9.13E-05	0.590318556	0.999630628
176	1	42299961	42300361	401	*	2.401990294	2.686752776	2.046843906	7.72E-05	0.590357237	0.999630628
4848	6	7389516	7389916	401	*	4.524446722	4.389903234	4.64750626	-0.000187757	0.590718108	0.999630628
88	1	20197394	20197794	401	*	3.443324963	3.24471222	3.617874475	-0.000126425	0.59077953	0.999630628
1425	12	113099534	113099934	401	*	3.520424845	3.321393764	3.695297268	-0.000127268	0.590943926	0.999630628
1040	11	64027102	64027502	401	*	3.610883969	3.425078844	3.775466496	-0.000134739	0.590986013	0.999630628
3861	3	10780093	10780493	401	*	3.025464945	3.229922771	2.787170213	0.000110481	0.59120555	0.999630628
4083	3	126835056	126835456	401	*	3.025464945	3.229922771	2.787170213	0.000110481	0.59120555	0.999630628
808	10	104353476	104353876	401	*	4.294607203	4.145452351	4.429776158	-0.000173247	0.591354687	0.999630628
3289	2	169495887	169496287	401	*	3.039023489	2.804940734	3.240374569	-0.000108649	0.59145102	0.999630628
2654	18	62522778	62523178	401	*	5.15524587	5.045747362	5.257016672	-0.000226092	0.591603163	0.999630628
6200	X	130117204	130117604	401	*	3.016323176	3.23979923	2.751770317	0.000103349	0.591824887	0.999630628
559	1	236755018	236755418	401	*	3.036076263	3.23979923	2.798779749	0.000110048	0.591869156	0.999630628
5151	6	168344092	168344492	401	*	3.036076263	3.23979923	2.798779749	0.000110048	0.591869156	0.999630628
2609	18	36933173	36933573	401	*	2.930668165	3.137549806	2.689072452	0.000105005	0.592440789	0.999630628
3698	22	18160776	18161176	401	*	2.688020886	2.920329721	2.410987983	9.57E-05	0.592505726	0.999630628
4236	4	3701221	3701621	401	*	3.217555258	3.004175543	3.403403664	-0.000116379	0.592833317	0.999630628
5206	7	28203311	28203711	401	*	2.965194007	3.179205162	2.713812171	0.000101718	0.592833899	0.999630628
4946	6	33669708	33670108	401	*	2.67911492	2.926457919	2.380408503	9.13E-05	0.592864368	0.999630628
3252	2	136063424	136063824	401	*	3.159743914	2.932560195	3.355972051	-0.000110821	0.592906355	0.999630628
5384	7	127771371	127771771	401	*	2.452999454	2.115954104	2.726024737	-7.76E-05	0.593748645	0.999630628
1741	14	70759109	70759509	401	*	2.674500731	2.907994676	2.395779262	9.48E-05	0.594139001	0.999630628
3016	2	12813990	12814390	401	*	2.674500731	2.907994676	2.395779262	9.48E-05	0.594139001	0.999630628
5402	7	135801883	135802283	401	*	2.674500731	2.907994676	2.395779262	9.48E-05	0.594139001	0.999630628
3321	2	185338547	185338947	401	*	3.02260731	3.22495907	2.787170213	0.000109378	0.594436676	0.999630628
2311	17	7822060	7822460	401	*	3.31159477	3.492957177	3.104109951	0.000121249	0.594647634	0.999630628
5071	6	126050371	126050771	401	*	3.03039733	3.229922771	2.798779749	0.00011005	0.594651743	0.999630628
5101	6	145810734	145811134	401	*	2.381711257	2.050124914	2.651148759	-7.82E-05	0.59553941	0.999630628
1094	11	74862919	74863319	401	*	2.680788601	2.907994676	2.410987983	9.56E-05	0.595812998	0.999630628
1517	13	25106986	25107386	401	*	2.307507797	1.944687856	2.597173395	-7.17E-05	0.595863163	0.999630628
1513	13	21809125	21809525	401	*	2.629982342	2.344725117	2.868041205	-8.89E-05	0.595950318	0.999630628
1543	13	37059442	37059842	401	*	4.295299823	4.422913102	4.15529345	0.000170726	0.596025134	0.999630628
5079	6	131366895	131367295	401	*	2.5632432	2.798272754	2.282328753	8.92E-05	0.596061555	0.999630628
4673	5	127019129	127019529	401	*	2.92231898	3.132257291	2.676541661	0.000102075	0.596310862	0.999630628
2514	17	72916642	72917042	401	*	2.947222962	3.148076942	2.713812171	0.000104295	0.596507967	0.999630628
5867	9	100975953	100976353	401	*	2.432120437	2.686752776	2.1227044	8.01E-05	0.597759362	0.999630628
5732	9	5305503	5305903	401	*	2.299357897	1.944687856	2.583814599	-7.21E-05	0.597776651	0.999630628
2518	17	73907454	73907854	401	*	3.027549458	3.22495907	2.798779749	0.000108943	0.597893526	0.999630628
3886	3	16059285	16059685	401	*	3.027549458	3.22495907	2.798779749	0.000108943	0.597893526	0.999630628
4727	5	145375496	145375896	401	*	3.027549458	3.22495907	2.798779749	0.000108943	0.597893526	0.999630628
5503	8	12653602	12654002	401	*	3.027549458	3.22495907	2.798779749	0.000108943	0.597893526	0.999630628
6137	X	55908640	55909040	401	*	2.69783732	2.926457919	2.426038046	9.37E-05	0.597967805	0.999630628
3995	3	64939861	64940261	401	*	2.670855073	2.901787377	2.395779262	9.36E-05	0.598065255	0.999630628
4711	5	139925065	139925465	401	*	2.670855073	2.901787377	2.395779262	9.36E-05	0.598065255	0.999630628
606	10	12768879	12769279	401	*	3.038145511	3.234869452	2.810296606	0.000108717	0.598219027	0.999630628
1596	13	77775044	77775444	401	*	2.463905209	2.715349598	2.159189407	8.02E-05	0.598262385	0.999630628
116	1	26321429	26321829	401	*	4.139787012	3.986686489	4.278187813	-0.00016219	0.598526277	0.999630628
5471	8	1763072	1763472	401	*	3.784331806	3.938810999	3.611305693	0.000141844	0.598610123	0.999630628
5865	9	99386973	99387373	401	*	2.573943167	2.804940734	2.298774672	8.87E-05	0.59880781	0.999630628
585	10	3862880	3863280	401	*	2.525381842	2.23979923	2.763667057	-8.53E-05	0.599306337	0.999630628
4627	5	92787009	92787409	401	*	2.525381842	2.23979923	2.763667057	-8.53E-05	0.599306337	0.999630628
6090	X	11120097	11120497	401	*	2.41300898	2.824761731	1.834593624	4.72E-05	0.599382464	0.999630628
4938	6	32746251	32746651	401	*	2.677158817	2.901787377	2.410987983	9.44E-05	0.599691047	0.999630628
1067	11	67344442	67344842	401	*	2.949779334	2.715349598	3.151386943	-0.000102231	0.599886114	0.999630628
6059	KI270736.1	87563	87963	401	*	2.949779334	2.715349598	3.151386943	-0.000102231	0.599886114	0.999630628
4801	5	177426256	177426656	401	*	5.525352648	5.430479018	5.614370368	-0.000252218	0.60017374	0.999630628
3304	2	174743849	174744249	401	*	2.687049185	2.907994676	2.426038046	9.49E-05	0.600325367	0.999630628
5270	7	55548173	55548573	401	*	2.687049185	2.907994676	2.426038046	9.49E-05	0.600325367	0.999630628
669	10	44522855	44523255	401	*	1.955795736	1.476344659	2.315035227	-5.53E-05	0.600865941	0.999630628
5557	8	33643968	33644368	401	*	2.564899401	2.269029297	2.810296606	-8.27E-05	0.600922364	0.999630628
15	1	3687628	3688028	401	*	3.306904707	3.484674829	3.104109951	0.000118472	0.60144129	0.999630628
311	1	117633484	117633884	401	*	3.306904707	3.484674829	3.104109951	0.000118472	0.60144129	0.999630628
4465	4	159385489	159385889	401	*	3.306904707	3.484674829	3.104109951	0.000118472	0.60144129	0.999630628
2216	16	68084569	68084969	401	*	4.553848189	4.42724134	4.670235213	-0.000183727	0.601494313	0.999630628
6149	X	69365402	69365802	401	*	3.213223877	3.004175543	3.395779262	-0.000112142	0.60192655	0.999630628
1625	13	105677294	105677694	401	*	2.430787382	2.115954104	2.689072452	-7.75E-05	0.602110856	0.999630628
4033	3	101638012	101638412	401	*	3.300476398	3.480515756	3.094722076	0.000117271	0.602125828	0.999630628
3914	3	35994344	35994744	401	*	2.592294137	2.824761731	2.315035227	8.65E-05	0.602267682	0.999630628
3051	2	26018021	26018421	401	*	4.05636391	3.901787377	4.195969567	-0.000156656	0.602578231	0.999630628
6066	MT	6724	7124	401	*	11.04855736	10.99912123	11.09635546	-0.000464811	0.60272878	0.999630628
4985	6	44134481	44134881	401	*	3.971471269	3.808263202	4.118078207	-0.000150283	0.602838284	0.999630628
1595	13	77659942	77660342	401	*	2.459685739	2.708253358	2.159189407	7.89E-05	0.602878117	0.999630628
5371	7	112939844	112940244	401	*	4.24880491	4.099932077	4.383742249	-0.000162117	0.603170021	0.999630628
5848	9	95716293	95716693	401	*	3.011896091	3.21498014	2.775466496	0.000104167	0.603306856	0.999630628
164	1	39540672	39541072	401	*	3.032474734	3.22495907	2.810296606	0.00010724	0.603486936	0.999630628
1088	11	73772477	73772877	401	*	3.032474734	3.22495907	2.810296606	0.00010724	0.603486936	0.999630628
3673	21	44682705	44683105	401	*	3.032474734	3.22495907	2.810296606	0.00010724	0.603486936	0.999630628
420	1	181363459	181363859	401	*	2.667200178	2.895553256	2.395779262	9.16E-05	0.603538379	0.999630628
2323	17	10702426	10702826	401	*	2.588434425	2.818184943	2.315035227	8.64E-05	0.603917938	0.999630628
584	10	3539832	3540232	401	*	2.683435138	2.901787377	2.426038046	9.37E-05	0.604277266	0.999630628
3078	2	38414956	38415356	401	*	2.683435138	2.901787377	2.426038046	9.37E-05	0.604277266	0.999630628
4543	5	27901117	27901517	401	*	2.683435138	2.901787377	2.426038046	9.37E-05	0.604277266	0.999630628
1197	11	134338541	134338941	401	*	3.435909182	3.24471222	3.604706866	-0.000120089	0.604381783	0.999630628
2487	17	61400830	61401230	401	*	3.415442221	3.21498014	3.591417967	-0.000117068	0.604491419	0.999630628
5880	9	109835475	109835875	401	*	2.952784772	2.722411104	3.151386943	-0.000100636	0.604530323	0.999630628
4984	6	44127259	44127659	401	*	4.332491801	4.197203539	4.456174031	-0.000170767	0.604761324	0.999630628
4448	4	150960905	150961305	401	*	3.0369555	2.811578036	3.231835314	-0.000103161	0.605030151	0.999630628
2890	19	42550253	42550653	401	*	2.660852673	2.895553256	2.380408503	8.92E-05	0.605042821	0.999630628
5483	8	6780306	6780706	401	*	3.60312965	3.760840503	3.426038046	0.000132092	0.60520436	0.999630628
3933	3	40738282	40738682	401	*	2.673519878	2.895553256	2.410987983	9.24E-05	0.605204575	0.999630628
4396	4	113028080	113028480	401	*	2.69687221	2.914175382	2.440932728	9.31E-05	0.605438479	0.999630628
5034	6	88560991	88561391	401	*	2.644925337	2.380877496	2.868041205	-8.80E-05	0.605657192	0.999630628
984	11	34105458	34105858	401	*	4.257338417	4.118786656	4.383742249	-0.000166615	0.605728676	0.999630628
4958	6	37480401	37480801	401	*	3.589306159	3.753965056	3.403403664	0.000128567	0.605797823	0.999630628
1977	15	73711401	73711801	401	*	3.043034806	3.234869452	2.821722253	0.000105757	0.605986506	0.999630628
309	1	116902001	116902401	401	*	3.322002298	3.497080588	3.1227044	0.00011589	0.606581828	0.999630628
2692	19	1095215	1095615	401	*	4.623791221	4.734786522	4.503539261	0.000186089	0.606743022	0.999630628
1114	11	85811030	85811430	401	*	3.873055629	3.708253358	4.020947401	-0.000144528	0.607422688	0.999630628
2598	18	26404173	26404573	401	*	2.693282718	2.907994676	2.440932728	9.26E-05	0.607835522	0.999630628
4582	5	59745368	59745768	401	*	2.693282718	2.907994676	2.440932728	9.26E-05	0.607835522	0.999630628
255	1	78121139	78121539	401	*	3.029630964	3.219978233	2.810296606	0.000105404	0.608021138	0.999630628
5693	8	134523313	134523713	401	*	3.001886417	3.21498014	2.751770317	9.82E-05	0.608049264	0.999630628
5527	8	23508729	23509129	401	*	4.53769894	4.6573659	4.407200807	0.00017907	0.608161029	0.999630628
6156	X	74695867	74696267	401	*	3.021836794	3.21498014	2.798779749	0.000104529	0.608204674	0.999630628
477	1	208306321	208306721	401	*	2.3829119	2.072403399	2.638282714	-7.57E-05	0.608609884	0.999630628
6007	GL000216.2	167677	168077	401	*	3.824873809	3.6573659	3.974940309	-0.000141165	0.609063452	0.999630628
2754	19	9674999	9675399	401	*	3.886719104	3.708253358	4.045518575	-0.000135626	0.60911492	0.999630628
3621	21	15064880	15065280	401	*	4.069149907	3.914175382	4.209080059	-0.000150415	0.609334894	0.999630628
919	11	4559802	4560202	401	*	3.10634013	3.302669777	2.879020268	0.000106404	0.609359856	0.999630628
2780	19	13930541	13930941	401	*	3.981014389	3.818184943	4.127315805	-0.00014485	0.609384859	0.999630628
67	1	16014641	16015041	401	*	3.820387591	3.653676628	3.969814289	-0.000141067	0.609759017	0.999630628
4027	3	99817687	99818087	401	*	3.820387591	3.653676628	3.969814289	-0.000141067	0.609759017	0.999630628
3665	21	42646262	42646662	401	*	3.111004055	3.302669777	2.889916409	0.000107652	0.610059519	0.999630628
3560	20	47304526	47304926	401	*	3.893890406	4.038692762	3.732916078	0.000144953	0.610091643	0.999630628
4798	5	177006537	177006937	401	*	3.666504155	3.821477084	3.49285824	0.000132798	0.610773586	0.999630628
