ID	proerythroblast	early_basophilic	late_basophilic	polychromatic	orthochromatic
C3orf70	5.718818339	5.437405201	3.584962501	0.736965623	0.736965623
KLHL25	7.807354922	7.914883187	7.369233519	3.459431619	3.459431619
TSSK3	7.483815777	7.798742008	8.136136517	9.978710459	9.978710459
GFOD1	9.873444113	10.65969894	10.74931051	8.791162889	8.791162889
GEMIN8	10.23641249	10.1657449	9.769837844	8.44156108	8.44156108
ZNF696	11.42469119	11.52486832	11.16825404	9.017736272	9.017736272
UBAP1	12.45018025	12.64400654	12.57419922	14.0834519	14.0834519
LGALS2	0.415037463	1	0	2.115477106	2.115477106
NDUFAF2	9.828665375	9.573647187	8.437405451	6.14974712	6.14974712
TRIP10	10.55522852	10.46011489	9.830251045	7.564784365	7.564784365
CRISP2	7.318919646	6.497186487	4.922831981	3.459431619	3.459431619
PSPC1	11.95637616	12.25571699	12.20375573	10.91288934	10.91288934
MAP4K2	10.62296694	10.25778029	9.795498618	7.832890014	7.832890014
PARP10	11.60964047	12.07045642	12.15334081	10.96962611	10.96962611
SLC9A7P1	5.614709844	4.984893259	3.874469446	0.415037463	0.415037463
PDXDC2P	7.80949998	7.74819285	6.639039222	4.321928095	4.321928095
KLHL13	6.453956543	6.732449661	6.108524457	1.874469249	1.874469249
MYOT	5.247927513	4.906890596	4.502500553	1.584962501	1.584962501
USP30	9.960484633	9.84287405	9.238404739	7.412216698	7.412216698
ZCCHC10	10.38658141	10.59308014	10.44914865	9.144658243	9.144658243
ADCY1	4.584962501	4.11547694	2.584962501	1	1
ZNF169	7.936637939	7.641449933	6.79874136	4.415037274	4.415037274
CCDC111	10.12799432	10.02144225	9.936637939	9.119805652	9.119805652
HEPACAM2	4.807354922	6.196397147	7.254241602	8.524868023	8.524868023
MED6	11.13784482	11.25089054	10.76680467	9.678893578	9.678893578
CHAMP1	12.88626815	13.17352099	12.95346896	11.78477101	11.78477101
C20orf3	12.37937837	12.5179973	12.12131755	10.54077415	10.54077415
C9orf116	5.634206117	4.736965775	3.502499916	2.222392524	2.222392524
CTU2	11.06317057	11.27068486	10.44432438	6.79874136	6.79874136
CDC23	12.57853002	12.7495902	12.33119688	11.00422047	11.00422047
RCC1	13.60567281	13.49164394	12.58808988	10.95031312	10.95031312
PLA2G16	0.415037463	2.222392524	2.115477106	6.574908786	6.574908786
ZSWIM7	9.530081084	9.204571144	8.013089813	5.554588852	5.554588852
SNORD11	3	3.772589856	3.369233763	0.415037463	0.415037463
CHD6	12.35636035	12.34272279	12.13239273	10.54785851	10.54785851
PDS5A	14.49460562	14.78166707	14.56674798	13.49884921	13.49884921
C20orf132	8.566054038	8.415037358	7.674780528	5.481126797	5.481126797
OR2T8	4.19639695	4.392317423	3.321928095	4.564784822	4.564784822
NINJ2	5.930737338	7.083922838	7.607330314	9.190647698	9.190647698
RDH10	10.48850999	10.54367663	10.03937559	8.044394119	8.044394119
MAD2L2	11.45686774	11.80976813	11.71496111	10.60547952	10.60547952
INTS8	12.40478686	12.53300528	12.13635034	10.67713205	10.67713205
ACOX3	10.47167521	10.30568216	9.901369702	9.227214725	9.227214725
FAM125B	7.787902559	6.874468708	5	1.41503768	1.41503768
LOC729020	8.839203788	8.903881846	8.429058109	7.64385619	7.64385619
ZNF142	12.24495839	12.41626974	11.97405602	10.48582931	10.48582931
NIPA1	11.18466896	11.18073778	10.40514146	8.722238195	8.722238195
M1	3	1.874469249	1	0	0
NTPCR	10.0315868	9.764871591	8.960001932	6.163230416	6.163230416
GPN3	11.41591761	11.45943162	10.79820203	9.274572208	9.274572208
XYLT2	9.578058076	9.483144042	8.816983623	5.169925001	5.169925001
TMC6	13.78810655	14.47501583	14.50614205	11.6343573	11.6343573
ARPC1B	12.35139948	11.95492329	10.8315709	8.864186145	8.864186145
ZNF860	5.415037612	5.415037612	5.044394119	3.584962501	3.584962501
ADORA2B	10.14465824	9.714817845	8.549463948	5.763765565	5.763765565
MTMR2	12.07190911	12.32483676	12.0780397	11.49118519	11.49118519
IQCC	9.52877973	10.04530508	9.80950014	7.834997467	7.834997467
IPPK	9.888235934	10.09363808	9.657616248	7.830779479	7.830779479
CXXC1	12.79691831	12.97662373	12.6457334	11.20355173	11.20355173
ZNF286A	8.341333346	8.21916852	7.434628228	6.303780748	6.303780748
MCAT	10.85226966	10.87241863	10.04211488	7.74819285	7.74819285
IRAK4	10.91662592	11.33743626	11.19762646	9.910392842	9.910392842
MPHOSPH10	12.08801535	12.16971616	11.45121111	9.265224259	9.265224259
GBP3	6.1223967	6.415037443	7.037088953	7.225609455	7.225609455
SHPRH	11.1703426	11.3858624	10.92629599	9.67654475	9.67654475
PLA2G4B	3.969626658	3.22239237	2.584962501	1.73696545	1.73696545
PLOD1	12.10033382	11.98168607	11.60856301	10.04484899	10.04484899
MLH1	13.09671515	13.64351802	13.64749553	12.73195537	12.73195537
ZNF283	8.276124405	8.136136517	7.21916852	4.841302422	4.841302422
LRRC70	5.634206117	5.672425342	5.183221692	5.169925001	5.169925001
TBRG4	13.14465824	13.01465988	12.09110476	9.895827751	9.895827751
HMG20A	12.28636514	12.19414124	11.68123841	9.942514505	9.942514505
STK17B	11.36084708	11.61317571	12.03605922	13.10175692	13.10175692
PLCG2	8.92283204	8.405141463	7.01494997	6.02974727	6.02974727
MIR23A	1	0.415037463	0.736965623	1.222392215	1.222392215
OGDHL	3.700439718	1.874469249	1.222392215	0	0
TYMS	13.38725402	13.60200286	13.28853016	12.20589494	12.20589494
CDS2	12.16060668	12.20660751	11.94519983	10.85252951	10.85252951
TNFSF13	7.448460776	7.169925001	6.639039222	5.260527425	5.260527425
GYS2	2.115477106	1.73696545	1	0	0
COQ4	10.72735296	10.62692549	9.889757496	6.996238458	6.996238458
RG9MTD3	9.444324795	9.610409768	9.367050591	7.90488566	7.90488566
HSPBP1	12.29414197	12.28973074	11.52812832	9.347252177	9.347252177
C17orf97	6.832890014	6.279223706	5.470319826	4.169925001	4.169925001
TRIM44	12.3767584	11.94104761	11.03388203	10.07770632	10.07770632
PIP4K2B	12.57884439	12.27893347	11.33985	9.274572208	9.274572208
MRPL34	12.05471725	12.20467292	11.73428623	9.716533637	9.716533637
NCK2	9.527477006	8.847579504	7.754887502	4.459431619	4.459431619
EP400	13.37815936	13.3047791	12.76155123	11.69609817	11.69609817
NCOA5	12.35342254	12.57790084	12.29059489	10.99388166	10.99388166
NAA25	12.48574555	12.46011464	11.61040986	9.183221741	9.183221741
C18orf21	10.33687806	10.5320315	10.23242093	9.125844019	9.125844019
MCCC1	12.16867212	11.96349833	11.27922345	10.72138377	10.72138377
C21orf67	6.862120312	7.215937723	7.437405035	6.29768061	6.29768061
LOC147670	2.502500425	2.222392524	1.222392215	1	1
PDE8A	9.173260631	9.180737904	8.989630932	8.330916878	8.330916878
LRRC14	12.53940118	12.40647077	11.70606427	10.31363926	10.31363926
LINC00526	7.282316548	7.235216781	7.1931143	5.898853357	5.898853357
VANGL1	12.84849247	13.03014982	12.938967	12.64603369	12.64603369
DNAJB14	9.606713707	9.485158511	8.913886606	8.016808288	8.016808288
SFMBT1	10.58965115	10.92208855	10.91139199	10.68766699	10.68766699
MRPL50	11.0912152	11.12174913	10.47235272	9.094517687	9.094517687
BMP8B	6.62935662	6.700439718	5.736965504	3.624490475	3.624490475
ADAM15	11.21107731	11.04211557	10.23361968	9.152284842	9.152284842
ADPGK	11.76168959	11.46879355	10.72252323	9.435322931	9.435322931
SLC4A5	9.388734794	10.379739	10.64295422	9.614096384	9.614096384
CEACAM19	4.459431619	4.922831981	3.807354922	1.874469249	1.874469249
B3GALT6	10.61991457	10.1176431	8.961932056	5.513069688	5.513069688
DBIL5P	5.058893545	4.64385619	3.22239237	1	1
PPT1	13.44669563	13.35512118	12.63518914	10.0723564	10.0723564
MCEE	8.939579214	9.048032606	8.648657056	7.199672345	7.199672345
UTP11L	11.84025353	11.85953479	11.06944977	9.226412193	9.226412193
PDIA6	13.11254816	12.96704609	12.19301182	10.56224242	10.56224242
MAP3K13	10.83605036	11.05573456	10.83867843	9.664150893	9.664150893
LOC147804	9.069673438	9.206200469	8.596189756	6.266786541	6.266786541
PHLDB1	6.357552005	6.115477148	5.369233693	2.736965666	2.736965666
SNORD79	6.18322189	6.351675497	5.073249125	2.415037409	2.415037409
NXF3	6.06608919	5.029747491	3.841301918	1.874469249	1.874469249
SNORD26	7.294620749	8.053473594	7.040746708	5.437405201	5.437405201
E2F8	11.86715014	12.86263736	13.17528959	12.62388149	12.62388149
HYMAI	3.700439718	3.502499916	3.169925001	0.736965623	0.736965623
GNAQ	11.71080643	11.65463603	11.16239133	9.607946657	9.607946657
PPWD1	11.70707134	11.80883027	11.31477185	10.21634209	10.21634209
CETN4P	4.481126474	4.222392679	3.841301918	1.222392215	1.222392215
MCM5	15.60980407	15.65801618	15.11025206	13.05035885	13.05035885
RNF2	11.50548061	11.6933419	11.6177737	10.94982671	10.94982671
LOC642852	10.13997719	9.531381461	7.998120455	7.309855566	7.309855566
SAMM50	13.23750875	13.42057477	13.16170932	11.94422413	11.94422413
SLC25A19	9.697546748	9.802516365	8.855906563	7.62935662	7.62935662
MTRR	11.50233458	11.40815298	10.64295422	8.829722735	8.829722735
LY75	4.62449106	3.969626658	3.459431619	1.41503768	1.41503768
GDF11	9.761551232	8.587465133	6.79874136	4.481126474	4.481126474
PCCB	13.6052862	13.71660514	13.36345036	11.37684873	11.37684873
SH3RF1	8.670065951	8.505149787	7.612254438	3.841301918	3.841301918
TOMM70A	13.56854995	13.63458419	13.10268651	12.00410351	12.00410351
BICD2	11.83512944	11.9394569	11.24871805	9.690579997	9.690579997
C14orf149	8.801977637	8.241586145	6.442943496	4.058893978	4.058893978
ZNF839	9.991521846	10.11591109	9.788990209	8.37359036	8.37359036
ABLIM3	0	1.222392215	1.41503768	6.574908786	6.574908786
FTSJ1	11.66578003	11.87805091	11.40779885	9.564784555	9.564784555
ATP7B	13.28052909	13.37558251	12.57632679	11.02236781	11.02236781
PLK2	2.584962501	4.523561956	3.662965392	3.906890596	3.906890596
CCNG2	7.602389325	7.199672345	8.647458426	12.29107484	12.29107484
GNA11	10.37901765	10.74707433	10.53365386	9.382984277	9.382984277
HIST1H2AC	6.431845731	6.502500394	6.273018432	9.458748431	9.458748431
LRRC1	6.392317423	5.653442143	3.807354922	1	1
TMX2	12.09649544	12.23401894	11.78449867	10.13912539	10.13912539
ZFP36L2	14.801624	14.50080019	13.7273536	13.16694763	13.16694763
RNU86	6.22881869	6.599912842	5.029747491	2.415037409	2.415037409
SEC16B	3.369233763	2.502500425	0	0.736965623	0.736965623
AP3B1	12.31807191	12.35901732	11.88861655	10.45155423	10.45155423
HBB	17.85535943	18.97985694	19.94560386	21.1330638	21.1330638
METTL14	10.87113518	10.93295289	10.55586695	9.626317386	9.626317386
BTBD10	10.07904071	10.35388232	10.29193847	9.273795599	9.273795599
ZC3H7B	13.69953667	13.82813648	13.45194129	11.8863318	11.8863318
MAST3	11.46386508	12.14178784	12.6105635	14.13456028	14.13456028
CCNB2	13.28593201	13.94364392	14.33161677	13.27903014	13.27903014
ZNF268	10.88518768	10.96722626	10.67507492	9.787902559	9.787902559
GPR183	2.584962501	2.807354922	3.058893631	3.115477273	3.115477273
NOTCH4	6.058893761	5.745954467	5.392317423	3.874469446	3.874469446
NKX6-3	1.41503768	0	1	0.736965623	0.736965623
LOC100527964	6.898852874	7.073249339	6.18322189	3.969626658	3.969626658
TMEM101	11.25483199	11.1594507	10.86056946	8.86727874	8.86727874
C1orf174	11.99753235	11.99717948	11.48163144	10.09847035	10.09847035
SNORA5C	5.156504621	5.470319826	4.662964823	3.058893631	3.058893631
EEFSEC	11.47539551	11.50067609	11.06249615	8.816983623	8.816983623
RBM38	14.14090963	14.88296156	15.28136247	16.85362267	16.85362267
ARL3	9.614096384	9.247927513	8.00749435	6.392317423	6.392317423
DVL1	11.84248117	11.63375223	10.93147623	9.677719642	9.677719642
CD63	13.55610725	13.06715416	11.88569637	7.238404739	7.238404739
LOC619207	6.209453366	6.619608595	6.639039222	5.058893545	5.058893545
EIF4G3	11.75070699	11.7619667	11.51257604	10.01587915	10.01587915
PEAK1	13.74913616	13.71635542	13.22118425	12.37213945	12.37213945
SNORD57	6.115477148	6.486499915	5	2.736965666	2.736965666
MED14	12.54359569	12.74986943	12.4314976	11.34300079	11.34300079
LARP6	0	0.415037463	0	6.266786541	6.266786541
RND2	3.700439718	2.115477106	1.584962501	1.41503768	1.41503768
LOC90246	8.057089012	7.914883187	7.6794801	7.173260381	7.173260381
SNORD116-4	4.857980995	4.273018246	4.087462841	0	0
SCRN2	9.97250168	9.474381892	8.413627929	5.260527425	5.260527425
C11orf83	10.94422376	11.10743484	10.64715888	8.33240943	8.33240943
ATP6V1C2	7.707359132	7.674780528	6.727920455	5.523561956	5.523561956
C14orf167	10.22037833	10.32717873	9.973936959	8.22881869	8.22881869
ZNF382	8.581200582	8.599912842	8.058893869	7.115477564	7.115477564
CASC1	3.169925001	2.502500425	0.736965623	0.415037463	0.415037463
KIF9	8.965784285	9.173260631	8.693486957	4.62449106	4.62449106
CPSF6	13.56120798	13.66485501	13.18461705	11.86715014	11.86715014
WRN	13.14024392	13.40863889	13.32638314	12.18497852	12.18497852
BAZ1A	13.83219777	14.19673044	13.98040738	12.1435959	12.1435959
NUF2	11.64400631	12.41750103	13.05883733	12.33147682	12.33147682
NSA2	11.70807814	11.69609817	11.2179577	10.04074589	10.04074589
PSMD14	12.72565021	12.93455096	12.65955	11.78912605	11.78912605
SP110	10.12369077	10.2135089	9.934182238	8.236811641	8.236811641
IL8	2.736965666	5.691161998	6.169925001	3.874469446	3.874469446
TBC1D12	11.22641219	11.25778088	10.65045314	9.143808434	9.143808434
DBF4B	10.99694442	11.20416334	11.55138768	10.55682502	10.55682502
TTC28	8.227214965	7.946419155	7.13613703	6.303780748	6.303780748
CYP2E1	7.67713258	7.125844277	5.604862157	2.321928095	2.321928095
MRPL51	12.67433949	12.76914918	12.42320338	11.51224664	11.51224664
NFIA	13.0333657	13.64730889	13.9772504	13.26502894	13.26502894
LMLN	10.89708913	10.78463485	9.820178962	8.369233955	8.369233955
DEPTOR	8.407975977	7.776981054	6.686500527	5.183221692	5.183221692
TYW5	9.878050913	9.73809226	9.277674934	8.137845201	8.137845201
RPL26	14.41684172	14.38206129	14.0409746	12.68941558	12.68941558
PCBD2	9.029747435	9.447771959	9.626925855	8.62935662	8.62935662
GLS	12.88436134	12.81551679	11.95516566	9.844444188	9.844444188
GAS8	8.460797024	8.536570887	7.579944175	5.273018619	5.273018619
SUN1	12.84575132	12.9653635	12.50523272	11.03296383	11.03296383
C3orf75	10.77835069	10.80251637	10.49318797	8.759333296	8.759333296
XRCC5	15.33893376	15.5025108	15.09355498	13.82495874	13.82495874
MVK	10.88391631	10.75822321	10.16658114	8.169925001	8.169925001
ZNF775	9.41221691	9.636020411	9.550746785	7.982993575	7.982993575
PET117	8.089229591	8.294620749	7.886712917	5.82442852	5.82442852
BAK1	8.944468151	8.763765764	8.239996081	7.269905571	7.269905571
PLAC1	3.584962501	3.321928095	1.584962501	0	0
ENPP2	3.169925001	3	3.807354922	3.415037544	3.415037544
LOC100506394	3.169925001	1.584962501	1	0	0
LOC646329	1	0.736965623	1	2.222392524	2.222392524
KLHL6	10.15313018	9.726785758	8.991521846	7.029747711	7.029747711
REXO4	11.47218312	11.3424453	10.54303182	8.22881869	8.22881869
C6orf228	10.92950476	11.10896021	10.73893668	9.833417166	9.833417166
SF3A3	13.13683095	13.21644274	12.54415957	10.66711154	10.66711154
SEMA3G	6.333900796	5.554588852	4.087462841	0.415037463	0.415037463
CHM	9.239200629	8.76597657	7.714245518	6.142958022	6.142958022
CORO1B	12.32136443	11.49418907	9.881623786	6.574908786	6.574908786
RALGAPA2	10.99694442	10.78408923	10.12713412	8.137845201	8.137845201
IL15	6.333900796	6	5.196397344	5.297680426	5.297680426
PRKCE	4.19639695	3.415037544	3.459431619	0.415037463	0.415037463
NFRKB	12.03491345	11.87062172	10.82230553	8.018663659	8.018663659
PPM1E	4.247927513	4.718818065	4.584962501	3.807354922	3.807354922
CDK10	11.76155123	11.85083809	11.20864101	8.854868383	8.854868383
TCEANC2	9.814849512	9.800360729	9.563514145	8.882643049	8.882643049
CCDC110	4.11547694	4.481126474	4.938599612	0.736965623	0.736965623
LINC00263	8.163230517	8.999060534	9.511093804	7.453956214	7.453956214
TUBG1	12.94672355	13.78043724	14.11344347	12.6457334	12.6457334
FAM111B	4.3457746	4.142958226	3.969626658	4.502500553	4.502500553
MEGF8	11.93614727	11.40336733	10.38765872	9.529430554	9.529430554
LOC100507178	5.64385619	5.321928095	5.392317423	3.874469446	3.874469446
UBA6	11.89935692	11.96590438	11.49718671	11.01982212	11.01982212
LIMD2	9.836576354	8.645057815	6.845490051	3.700439718	3.700439718
KIFAP3	11.62342429	11.47556474	11.04325495	10.23202152	10.23202152
NAA38	11.52633638	11.8527897	12.07224417	11.91164178	11.91164178
TMSB15B	5.781359714	5.502500234	4.718818065	3.502499916	3.502499916
TSPAN10	6.902877935	5.718818339	3.624490475	2.321928095	2.321928095
DHX30	13.38212818	13.59564561	13.14805277	11.37955869	11.37955869
MRPS15	12.53251835	12.683287	12.25296104	10.58902656	10.58902656
CEBPZ	12.82104308	12.93645391	12.31326088	10.84836239	10.84836239
SNCB	2.222392524	3.584962501	2.874469052	0	0
PTPRH	4.321928095	6.894817763	9.397318033	13.1682542	13.1682542
SAMHD1	9.616548844	9.200489886	8.393747815	4.906890596	4.906890596
CDCA3	11.05098252	12.08214904	12.90795475	11.56684702	11.56684702
SRC	4.3457746	4.906890596	6.303780748	8.338365133	8.338365133
COPS7B	12.02329244	12.00480578	11.42609017	9.703903573	9.703903573
COX4I2	0	0	0	1	1
ESRP2	6.807354922	5.459431619	3.906890596	2.736965666	2.736965666
NOC4L	11.23421868	11.26717702	10.63390341	8.413627929	8.413627929
STS	8.693486957	9.057089282	8.722238195	6.662964538	6.662964538
APCDD1	2.415037409	0	1	0	0
RPL4	16.02172457	16.15237735	15.80582774	14.27117119	14.27117119
GIPC2	6.723376985	7.011227255	7.153129421	5.437405201	5.437405201
PTBP3	13.63352544	13.77355135	13.50944472	12.61271487	12.61271487
JAKMIP2	6.189824559	6.129283017	5.772589592	3.115477273	3.115477273
LOC284454	5.448460611	5.502500234	5.798741878	4.681824227	4.681824227
LOC100286793	3.169925001	1.874469249	0.415037463	0	0
NFATC4	4.481126474	2.584962501	1.222392215	1	1
NR3C2	5.459431619	4.481126474	2.938599518	1.584962501	1.584962501
HPS6	11.82190669	11.66740742	11.09956676	9.45532722	9.45532722
ZNF583	8.606096837	8.989630932	8.90187242	7.653442	7.653442
C11orf74	10.48280796	10.72166915	10.53883591	8.838153515	8.838153515
GDF10	4.662964823	0.415037463	1.73696545	0	0
ROBO2	2.115477106	0.736965623	0	0	0
TMEM128	9.369233737	9.665927976	9.351675365	8.230420635	8.230420635
AGRN	12.65545626	12.79116289	12.62266204	10.20212382	10.20212382
KCNK1	2	1.73696545	2.502500425	5.380821899	5.380821899
C17orf89	10.02928723	10.28617307	9.696388072	7.634206262	7.634206262
C4orf52	10.04984855	9.961931911	9.511093804	7.9638596	7.9638596
YTHDF2	12.61271487	12.55074679	11.83946639	10.54850117	10.54850117
ACER3	10.19762585	10.53268028	10.55298891	9.330916878	9.330916878
HOOK2	8.919856388	8.048032878	6.700439718	6.215937335	6.215937335
MRPL40	10.92703717	10.93491967	10.37901765	8.651051691	8.651051691
UNC93B1	9.517669388	9.300733949	8.38082164	6.648657128	6.648657128
SPATA22	2.662964937	1.222392215	1	0	0
NRBP2	7.169925001	8.581200582	9.190647698	5.781359714	5.781359714
MRPS11	11.28289556	11.51487823	11.16762701	9.614709844	9.614709844
TIMM50	12.66044165	12.67727919	12.04962158	10.28501722	10.28501722
MYH9	15.82966502	16.07998471	15.94040537	14.31262278	14.31262278
LOC341056	9.788446405	9.731884626	9.622051819	8.872418481	8.872418481
NR2C1	11.07525651	11.32267912	11.11569395	10.25738784	10.25738784
COBLL1	10.86263736	11.68284846	11.95794832	11.18961889	11.18961889
PRKAG2	8.037089502	7.730186835	6.315904368	4.481126474	4.481126474
PRKCA	9.229619885	9.445014846	8.945443836	5.672425342	5.672425342
PIH1D2	5.798741878	5.357552005	4.754887502	2.222392524	2.222392524
PRRT2	5.437405201	4.481126474	3	0.415037463	0.415037463
TM2D2	10.3079601	10.11504365	9.548821908	8.528779535	8.528779535
B7H6	10.97297979	10.55010512	9.037089227	5.681823946	5.681823946
C12orf29	10.92505961	10.98536736	10.28193003	8.955165441	8.955165441
ECHS1	12.77828251	12.50581155	11.49618819	9.130999575	9.130999575
NAA40	11.39838725	11.65359167	11.37086882	9.236014192	9.236014192
TH1L	13.20513146	13.37123213	12.8419574	11.51668495	11.51668495
DHX15	14.19077611	14.39531121	13.88902856	12.62052524	12.62052524
SCRN1	12.25286261	11.87907278	10.93761879	9.533329732	9.533329732
GDI2	14.40072403	14.48280796	14.18117789	12.88518787	12.88518787
ZNF876P	4.890771092	5.672425342	5.073249125	3.906890596	3.906890596
UFSP2	10.52160044	10.72933778	10.57238475	9.246344664	9.246344664
IMPA1	9.481799432	9.227214725	8.662964894	7.688832865	7.688832865
MBIP	10.24039424	10.38729899	10.05483084	8.759333296	8.759333296
