ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	entrezID
CCNA1	-1.635630199	1.346135933	-3.069416135	0.025158696	0.158671519	-3.953533017	8900
FBXL16	1.635630199	1.346135933	3.069416135	0.025158696	0.158671519	-3.953533017	146330
AFTPH-DT	-1.371825739	2.516530568	-3.068037628	0.025200254	0.158860594	-3.955330055	101927402
CPNE9	-1.589184638	2.925364793	-3.065224497	0.025285297	0.158945183	-3.958998017	151835
MED15P9	1.709761006	1.383201336	3.065103182	0.025288972	0.158945183	-3.959156219	285103
MIR4280HG	-1.709761006	1.383201336	-3.065103182	0.025288972	0.158945183	-3.959156219	117751736
OR2I1P	1.709761006	1.383201336	3.065103182	0.025288972	0.158945183	-3.959156219	442197
OR55B1P	1.709761006	1.383201336	3.065103182	0.025288972	0.158945183	-3.959156219	390030
LINC02552	1.709761006	1.383201336	3.065103182	0.025288972	0.158945183	-3.959156219	102723895
DLL4	1.709761006	1.383201336	3.065103182	0.025288972	0.158945183	-3.959156219	54567
ENPP2	-1.709761006	1.383201336	-3.065103182	0.025288972	0.158945183	-3.959156219	5168
TBILA	1.709761006	1.383201336	3.065103182	0.025288972	0.158945183	-3.959156219	112806053
CYP4A22	1.254166895	2.896201755	3.058871142	0.025478535	0.159661218	-3.967285579	284541
LINC01721	1.497284365	2.684427157	3.052434229	0.025675982	0.160458808	-3.975687211	400839
GGT1	-1.535776771	2.824530053	-3.051545812	0.025703366	0.160520272	-3.976847197	2678
STIP1P3	1.992426641	1.329546654	3.049786562	0.025757688	0.160783711	-3.979144495	441505
SLC26A11	-2.113283334	1.389975	-3.047881307	0.025816661	0.161044556	-3.981632879	284129
RNU6-1279P	1.528320834	1.09749375	3.045930262	0.025877207	0.161165781	-3.984181528	106480655
LGSN	1.683865796	3.777717872	3.043792195	0.025943736	0.161288651	-3.986975017	51557
LANCL1-AS1	1.050667698	2.11029635	3.043785133	0.025943956	0.161288651	-3.986984246	102724820
TUBB8P1	1.992426641	1.662879987	3.043125484	0.025964521	0.161345479	-3.987846223	100418937
B3GNT8	-1.133873814	4.421176716	-3.040678922	0.02604095	0.161526273	-3.99104366	374907
PRDM8-AS1	1.056641667	0.861654167	3.034183101	0.026245084	0.162165308	-3.999536645	105377303
CFAP299	1.056641667	0.861654167	3.034183101	0.026245084	0.162165308	-3.999536645	255119
ITIH6	1.056641667	0.861654167	3.034183101	0.026245084	0.162165308	-3.999536645	347365
NDUFB9P2	-1.056641667	0.861654167	-3.034183101	0.026245084	0.162165308	-3.999536645	100128596
RNU6-126P	1.056641667	0.861654167	3.034183101	0.026245084	0.162165308	-3.999536645	106479622
SLC2A5	-1.056641667	0.861654167	-3.034183101	0.026245084	0.162165308	-3.999536645	6518
MIR4682	-1.056641667	0.861654167	-3.034183101	0.026245084	0.162165308	-3.999536645	100616322
LINC02034	1.056641667	0.861654167	3.034183101	0.026245084	0.162165308	-3.999536645	107986125
RPL23AP64	2.576729021	3.206660344	3.033824127	0.026256416	0.162165308	-4.000006136	649946
ICAM3	-1.96561231	2.177793655	-3.033701655	0.026260284	0.162165308	-4.000166317	3385
RBM47	-1.21461873	4.242939563	-3.031073465	0.026343431	0.162219869	-4.003604161	54502
RPL12P13	-1.1949875	0.930827083	-3.03093105	0.026347945	0.162219869	-4.003790473	100129926
EMP2P1	1.1949875	0.930827083	3.03093105	0.026347945	0.162219869	-4.003790473	391359
PCCA-AS1	1.1949875	0.930827083	3.03093105	0.026347945	0.162219869	-4.003790473	100885777
PDXP-DT	1.1949875	0.930827083	3.03093105	0.026347945	0.162219869	-4.003790473	101927051
ODF2-AS1	-1.1949875	0.930827083	-3.03093105	0.026347945	0.162219869	-4.003790473	107080620
MIR3677	-1.1949875	0.930827083	-3.03093105	0.026347945	0.162219869	-4.003790473	100500812
BPIFB1	-1.1949875	0.930827083	-3.03093105	0.026347945	0.162219869	-4.003790473	92747
CCT6P2	1.1949875	0.930827083	3.03093105	0.026347945	0.162219869	-4.003790473	391739
ASTL	1.817070371	1.575201852	3.030611669	0.026358071	0.16224581	-4.004208307	431705
ARPP21-AS1	-1.602451641	0.80122582	-3.029959383	0.026378765	0.162263996	-4.005061705	100874098
MYLK4	-1.035359506	4.242238799	-3.026653956	0.026483907	0.162506746	-4.009387049	340156
UBTD1	1.356756684	4.949638739	3.02482634	0.02654224	0.162506746	-4.011779156	80019
FREM3	1.547952063	1.302296865	3.022410145	0.026619577	0.162506746	-4.014942253	166752
PRKCH-AS1	-1.547952063	1.302296865	-3.022410145	0.026619577	0.162506746	-4.014942253	121233923
ZBTB7C	1.547952063	1.302296865	3.022410145	0.026619577	0.162506746	-4.014942253	201501
CCDC188	1.547952063	1.302296865	3.022410145	0.026619577	0.162506746	-4.014942253	388849
LINC00940	-1.547952063	1.302296865	-3.022410145	0.026619577	0.162506746	-4.014942253	100271702
SULT2B1	-1.547952063	1.302296865	-3.022410145	0.026619577	0.162506746	-4.014942253	6820
PRSS16	1.547952063	1.302296865	3.022410145	0.026619577	0.162506746	-4.014942253	10279
PRRX2	1.547952063	1.302296865	3.022410145	0.026619577	0.162506746	-4.014942253	51450
NAV2-AS6	1.547952063	1.302296865	3.022410145	0.026619577	0.162506746	-4.014942253	100126784
SDR42E2	1.618220212	4.055703643	3.017515589	0.026777006	0.16313986	-4.021351977	100288072
BRD7P5	-1.571415173	1.785707586	-3.011151898	0.026983228	0.163924453	-4.029689909	100129259
LINC01091	1.1949875	2.428111449	3.007758578	0.027093908	0.164342161	-4.034137929	285419
BRCA1P1	-1.773976032	1.220321349	-3.004498383	0.027200719	0.164784996	-4.038412735	394269
RN7SL181P	1.20260782	2.903600775	3.001860869	0.027287469	0.165129323	-4.041871997	106480492
AQP5	1.830617699	1.443629683	2.997559	0.027429618	0.165500475	-4.047515927	362
GGT5	1.830617699	1.443629683	2.997559	0.027429618	0.165500475	-4.047515927	2687
PINCR	1.830617699	1.443629683	2.997559	0.027429618	0.165500475	-4.047515927	101927501
ERVE-1	-1.830617699	1.443629683	-2.997559	0.027429618	0.165500475	-4.047515927	85314
NPAS3	-1.830617699	1.443629683	-2.997559	0.027429618	0.165500475	-4.047515927	64067
DLX2	1.688354485	4.169937217	2.995852628	0.027486229	0.165697372	-4.049755243	1746
ABCA17P	1.023983281	4.055110514	2.994985579	0.027515044	0.165793971	-4.050893226	650655
MYO5C	1.543118873	3.161534437	2.983429893	0.027902275	0.167103844	-4.066068221	55930
MSX2	2.163951032	1.855951548	2.982705149	0.02792676	0.167103844	-4.067020479	4488
RGS13	-1.302296865	2.286778631	-2.980871464	0.027988818	0.16730206	-4.069430074	6003
RNU6ATAC24P	1.061955515	2.69492879	2.980222251	0.028010826	0.167350529	-4.07028328	106479554
LINC01168	2.245655198	1.984481766	2.97594513	0.028156295	0.167964541	-4.075905569	399829
SORL1	-1.144117362	3.920190054	-2.974211153	0.028215506	0.168204812	-4.07818549	6653
RN7SL416P	-2.088928847	2.151773788	-2.969447491	0.028378883	0.16885189	-4.084450785	106481037
CBARP	1.206180427	5.517140718	2.968107442	0.028425029	0.168906719	-4.086213726	255057
GTF2IP5	1.251629167	2.261444782	2.963699186	0.028577419	0.169565933	-4.092014589	100420546
CYP46A1	2.23998639	2.648314028	2.963287609	0.028591692	0.169565933	-4.0925563	10858
HNRNPKP1	-1.340789271	2.198715469	-2.958367937	0.028762919	0.170067499	-4.099033002	389322
LYG2	1.075502843	2.614024318	2.955963589	0.028847012	0.170271211	-4.102199309	254773
RPL35AP5	1.881285397	1.468963532	2.955037614	0.028879471	0.170389498	-4.103418909	100132122
ATXN2-AS	1.245655198	1.484481766	2.952767949	0.0289592	0.170602666	-4.106408694	102723619
FBLN1	1.245655198	1.484481766	2.952767949	0.0289592	0.170602666	-4.106408694	2192
HIGD1AP1	1.269118307	2.075201852	2.952256574	0.028977198	0.170602666	-4.107082399	100129086
H4C1	1.070976147	4.316920043	2.951786871	0.028993739	0.17062346	-4.107701228	8359
B3GNT4	1.279545671	3.16052031	2.947195967	0.029155965	0.171256456	-4.113751033	79369
IRX5	1.004882259	4.292306911	2.945060885	0.029231752	0.171428195	-4.116565413	10265
LINC00472	1.547952063	1.830617699	2.942247003	0.029331965	0.171583552	-4.120275346	79940
MICU3	1.547952063	1.830617699	2.942247003	0.029331965	0.171583552	-4.120275346	286097
GLIS3	1.547952063	1.830617699	2.942247003	0.029331965	0.171583552	-4.120275346	169792
GRAMD1B	-1.437509799	3.33600458	-2.941094734	0.02937311	0.171604752	-4.121794801	57476
CHKA-DT	1.42709537	1.770189352	2.931474934	0.029719108	0.172963319	-4.134485879	105369362
TYRO3P	1.42709537	1.770189352	2.931474934	0.029719108	0.172963319	-4.134485879	7302
CRISPLD2	1.226023968	2.581975516	2.929348944	0.029796178	0.173081482	-4.13729202	83716
SRP14-DT	1.192755949	5.027726746	2.924187264	0.029984212	0.173585816	-4.144107122	100131089
UBOX5-AS1	1.018958174	4.25859048	2.923458779	0.030010855	0.173592957	-4.145069198	100134015
MAPK10	1.389883653	4.092372765	2.923067708	0.030025168	0.173592957	-4.14558569	5602
C1orf54	-1.21247664	3.329546654	-2.919392831	0.030160038	0.174199454	-4.150439979	79630
LINC00511	1.40746414	3.201016436	2.910925259	0.030473345	0.175202794	-4.161630776	400619
KLF2	2.150244703	3.714743431	2.909582759	0.030523347	0.175303932	-4.163405753	10365
MPIG6B	1.474098728	5.834489908	2.9090012	0.030545035	0.175352783	-4.164174718	80739
AFG1L	-1.005096309	6.453350684	-2.907561731	0.03059879	0.17554614	-4.166078211	246269
UNC79	1.251629167	2.154135417	2.903703648	0.03074338	0.176159758	-4.17118109	57578
RNF165	1.779950001	1.751629167	2.901815592	0.030814412	0.176312747	-4.173678909	494470
CTNNA3	1.302296865	0.984481766	2.901308945	0.030833504	0.176312747	-4.174349247	29119
RPS27AP10	-1.302296865	0.984481766	-2.901308945	0.030833504	0.176312747	-4.174349247	100271377
FERP1	1.302296865	0.984481766	2.901308945	0.030833504	0.176312747	-4.174349247	553112
MIR5192	1.876452207	1.79988027	2.892240671	0.031177426	0.177534706	-4.186352049	100847087
HNRNPA3P9	1.700045557	1.957332144	2.890989387	0.031225212	0.177622522	-4.188008946	100421415
PSD2	1.653119339	1.883201336	2.889746653	0.031272751	0.177743938	-4.189654688	84249
RCOR2	1.653119339	1.883201336	2.889746653	0.031272751	0.177743938	-4.189654688	283248
RNU6-516P	1.528320834	1.29248125	2.888603746	0.031316542	0.177743938	-4.191168376	106479794
LGALS9B	-1.528320834	1.29248125	-2.888603746	0.031316542	0.177743938	-4.191168376	284194
MIR3648-1	1.528320834	1.29248125	2.888603746	0.031316542	0.177743938	-4.191168376	100500862
HUS1B	1.138345833	2.09749375	2.887266796	0.031367853	0.177768318	-4.192939235	135458
GNG3	1.869110105	2.267888386	2.885607049	0.031431681	0.17792426	-4.19513792	2785
PPP1R27	1.746771443	2.175682587	2.8744244	0.031865463	0.179556368	-4.209959314	116729
RPS15AP11	-1.440642698	1.248642183	-2.873788751	0.031890317	0.179556368	-4.210802195	644790
EVX2	1.440642698	1.248642183	2.873788751	0.031890317	0.179556368	-4.210802195	344191
LPL	1.440642698	1.248642183	2.873788751	0.031890317	0.179556368	-4.210802195	4023
LINC00942	-1.440642698	1.248642183	-2.873788751	0.031890317	0.179556368	-4.210802195	100292680
NFIA-AS2	1.440642698	1.248642183	2.873788751	0.031890317	0.179556368	-4.210802195	100996570
LINC02228	1.440642698	1.248642183	2.873788751	0.031890317	0.179556368	-4.210802195	105374694
HPX	1.440642698	1.248642183	2.873788751	0.031890317	0.179556368	-4.210802195	3263
SGCA	1.440642698	1.248642183	2.873788751	0.031890317	0.179556368	-4.210802195	6442
PSG4	1.440642698	1.248642183	2.873788751	0.031890317	0.179556368	-4.210802195	5672
ARHGAP8	-1.464105808	3.090991436	-2.872964044	0.031922594	0.179689828	-4.211895833	23779
SIGLEC17P	-1.828908396	3.741047619	-2.872592228	0.031937158	0.179701019	-4.212388918	284367
RAB33A	-2.514773505	2.11904092	-2.867410979	0.032140869	0.180352049	-4.219261565	9363
EN2	1.602451641	1.329546654	2.864155468	0.032269594	0.18064258	-4.223581258	2020
GPR162	1.602451641	1.329546654	2.864155468	0.032269594	0.18064258	-4.223581258	27239
NDUFB8P2	1.602451641	1.329546654	2.864155468	0.032269594	0.18064258	-4.223581258	729565
HOGA1	-1.602451641	1.329546654	-2.864155468	0.032269594	0.18064258	-4.223581258	112817
CILP2	1.602451641	1.329546654	2.864155468	0.032269594	0.18064258	-4.223581258	148113
BRWD1-AS2	1.036174819	3.964704077	2.863858433	0.032281367	0.180671629	-4.223975446	103091865
RNFT2	-1.352964563	1.733123949	-2.863211197	0.032307037	0.180711252	-4.224834405	84900
SNORA33	1.709761006	2.188213836	2.862429716	0.032338061	0.180776561	-4.225871582	594839
MPZ	-1.270633098	4.663918009	-2.861829278	0.03236192	0.180802566	-4.226668523	4359
MIR3936HG	-1.656712618	3.658974008	-2.857674658	0.032527537	0.181245238	-4.232183834	553103
TRMT9B	2.047976598	3.293106606	2.851005766	0.032795329	0.182208213	-4.241040591	57604
GLTPD2	1.326849212	4.234839779	2.850700287	0.032807654	0.182208213	-4.241446398	388323
WWC3-AS1	1.065465738	2.501696401	2.850685881	0.032808235	0.182208213	-4.241465535	100873953
PRICKLE2	1.60459373	1.802296865	2.850112702	0.032831374	0.182262945	-4.24222699	166336
ERVW-1	1.106636309	3.713917965	2.848355947	0.032902404	0.182467508	-4.244561004	30816
PDE6C	1.189951869	3.318284269	2.84762929	0.032931834	0.182488382	-4.245526528	5146
FAM136DP	-1.723308334	1.528320834	-2.83979392	0.03325101	0.183700619	-4.255940959	390806
IFI44L	-2.506999814	3.125069855	-2.837604668	0.033340795	0.183779046	-4.258851929	10964
DENND6B	1.269118307	3.162879987	2.834901529	0.033452022	0.184089564	-4.262446862	414918
TGFB2	1.126170541	2.393702969	2.833820621	0.033496612	0.184109702	-4.263884579	7042
KRT15	-1.463833112	4.410641094	-2.832836373	0.033537271	0.184206616	-4.26519383	3866
FLJ13224	1.095134073	2.604208704	2.827556473	0.033756309	0.185298433	-4.27221883	79857
DNAJB8	1.666666667	1.361654167	2.824167217	0.033897738	0.185621683	-4.27672976	165721
ASMT	1.666666667	1.361654167	2.824167217	0.033897738	0.185621683	-4.27672976	438
BEND7	1.666666667	1.361654167	2.824167217	0.033897738	0.185621683	-4.27672976	222389
FOCAD-AS1	1.757820869	3.255338107	2.823310926	0.033933573	0.185714233	-4.27786962	101929548
SCIRT	-1.13911979	4.853476242	-2.821414718	0.034013074	0.185889815	-4.280394035	101929705
OR6K4P	-1.992426641	1.770189352	-2.81956231	0.034090936	0.185995018	-4.282860483	128370
THRAP3P1	1.483737037	1.741868519	2.818333286	0.034142703	0.186148083	-4.284497093	391524
VN1R110P	-1.26231791	3.587947195	-2.813659235	0.034340363	0.186748692	-4.290722573	100312803
SNORA7B	1.130772474	2.867683102	2.810643203	0.034468572	0.187223295	-4.294740833	677797
DLL1	1.918295834	2.261444782	2.807559061	0.034600218	0.187678315	-4.298850753	28514
CXCR6	1.37413221	2.882053605	2.805862631	0.034672865	0.187886667	-4.301111805	10663
AFG3L2P1	-1.203811571	1.991880786	-2.805237116	0.034699693	0.187957815	-4.301945581	347028
H1-10-AS1	-1.00079586	5.020309786	-2.804041956	0.034751018	0.188050221	-4.303538766	339942
SPP1	-1.074130807	4.187493642	-2.800874826	0.034887427	0.188379747	-4.307761312	6696
STEAP1	1.03228718	2.346761289	2.7996397	0.034940782	0.188630732	-4.309408294	26872
TMC1	-2.345391204	2.701016436	-2.799204638	0.034959598	0.188658077	-4.309988463	117531
BIK	-1.361398376	3.775833261	-2.79757536	0.035030158	0.188841817	-4.312161322	638
FAAH2	-1.464105808	1.593707071	-2.79630463	0.035085299	0.188856742	-4.313856184	158584
HOXC10	-1.464105808	1.593707071	-2.79630463	0.035085299	0.188856742	-4.313856184	3226
GTF2IRD2P1	2.586629394	1.959981364	2.79629123	0.035085881	0.188856742	-4.313874057	401375
ATP1A4	-1.130772474	2.201016436	-2.793399214	0.035211731	0.189311347	-4.317731923	480
CPT1B	1.014356241	3.490939692	2.790825756	0.035324134	0.189729801	-4.321165512	1375
VN2R3P	1.528320834	1.625814584	2.789799028	0.035369088	0.189764782	-4.32253558	100033392
TLX1	-1.528320834	1.625814584	-2.789799028	0.035369088	0.189764782	-4.32253558	3195
RNVU1-4	1.528320834	1.820802084	2.780580028	0.035775548	0.190921198	-4.334841894	101954264
SLC36A2	1.935784974	1.741868519	2.780234138	0.035790897	0.190928848	-4.335303773	153201
MKRN9P	-1.578988531	1.984481766	-2.774928656	0.036027234	0.191816713	-4.342389769	400058
INSRR	1.640703778	3.696804095	2.773475936	0.036092244	0.1920883	-4.344330477	3645
PTGDR2	-1.239137599	4.229476378	-2.772479154	0.036136925	0.192251522	-4.345662205	11251
ZNF470-DT	-1.797439141	1.760373737	-2.771897301	0.036163034	0.192315856	-4.346439617	112268241
VSTM2L	-1.709761006	1.521547169	-2.770376021	0.036231395	0.192395244	-4.348472346	128434
RNU6-1209P	1.389975	1.028320834	2.770208207	0.036238945	0.192395244	-4.348696592	106480095
TOMM22P5	-1.389975	1.028320834	-2.770208207	0.036238945	0.192395244	-4.348696592	390007
SLC38A2-AS1	1.284807725	2.578188837	2.77000533	0.036248074	0.192395244	-4.348967695	102723757
PSCA	1.584962501	1.654135417	2.767080916	0.036379951	0.192940577	-4.352875987	8000
HAUS6P3	-1.138345833	1.430827083	-2.765503744	0.036451291	0.193140683	-4.354984101	102723574
ABLIM3	-1.871569948	2.238081839	-2.765491096	0.036451864	0.193140683	-4.355001008	22885
KCNAB1	1.148261614	2.297439141	2.764776338	0.036484245	0.193244314	-4.355956459	7881
GUSBP5	1.205274488	5.382216038	2.751793747	0.037077907	0.194914722	-4.373318994	441046
INTS4P1	1.709761006	2.049868003	2.751288546	0.037101221	0.194999924	-4.373994942	285905
SPTBN5	1.657029103	3.154274526	2.75014149	0.037154214	0.195091615	-4.375529763	51332
RPL29P24	1.107309365	1.748642183	2.745593085	0.037365161	0.195800212	-4.381616926	100129591
HSP90AA4P	2.153143873	1.850547968	2.745539558	0.037367651	0.195800212	-4.381688574	3323
TPTEP2-CSNK1E	1.389975	1.361654167	2.736768304	0.037778173	0.19712319	-4.393432421	102800317
SRGAP3	1.119965315	2.798064497	2.732502991	0.037979578	0.197873098	-4.399145695	9901
RTN1	1.337820753	2.971207242	2.731951848	0.038005688	0.19793397	-4.399884052	6252
MAGEE1	1.856820977	2.476362552	2.72056727	0.038549419	0.199664401	-4.415141647	57692
HSP90AA3P	2.253111136	1.988209735	2.719972141	0.038578075	0.199664458	-4.415939544	3322
CARHSP1-DT	1.159513481	3.322696304	2.715989202	0.038770453	0.200320092	-4.421280291	119545623
WASHC5-AS1	-1.797439141	2.093707071	-2.71426768	0.038853927	0.200353315	-4.423589107	106479020
LARP1P1	1.828475609	2.21653467	2.713992739	0.038867277	0.200353315	-4.423957867	100379623
ALG1L13P	-1.09769887	4.50512362	-2.713569362	0.038887843	0.200398367	-4.424525726	106479038
GALNT16-AS1	1.009915781	2.140588089	2.713180783	0.03890673	0.200458049	-4.425046925	105370550
LINC01234	-1.265286428	1.689284881	-2.712483116	0.038940664	0.200542404	-4.425982736	100506465
MIR4505	1.528320834	1.764160417	2.701295009	0.039489278	0.202055807	-4.440995356	100616158
SIDT1	1.084326914	2.706114489	2.692090454	0.039946936	0.203854656	-4.45335411	54847
PLAAT2	1.81981054	1.438226103	2.691973821	0.039952772	0.203854656	-4.453510754	54979
RN7SL608P	1.053290446	2.633954588	2.691157516	0.039993643	0.203914077	-4.454607129	106480521
CABP7	1.479135104	2.601221719	2.69022482	0.040040398	0.204076627	-4.455859895	164633
KLHL30	-1.333333333	1.723308334	-2.689553644	0.04007408	0.204096663	-4.456761438	377007
ZNF321P	-1.213414979	3.575671021	-2.684496442	0.040328859	0.204658505	-4.46355559	399669
GLCCI1-DT	1.376427672	1.549868003	2.683961086	0.040355933	0.204658505	-4.46427494	100505921
TBXA2R	-1.376427672	1.549868003	-2.683961086	0.040355933	0.204658505	-4.46427494	6915
GPR199P	-1.302296865	1.5128026	-2.681858578	0.040462452	0.204782397	-4.467100267	653160
PIMREGP1	1.302296865	1.5128026	2.681858578	0.040462452	0.204782397	-4.467100267	442063
RNU4-39P	1.302296865	1.5128026	2.681858578	0.040462452	0.204782397	-4.467100267	106479575
RPL11P3	1.245655198	3.0128026	2.675084805	0.040807714	0.205581877	-4.47620517	100271271
DEPTOR	-1.266822845	3.204826595	-2.670829537	0.041026243	0.206304038	-4.48192669	64798
EFNA3	-1.302296865	2.448587574	-2.668911815	0.041125143	0.206612055	-4.484505668	1944
SPEGNB	1.740797474	1.927040404	2.661976674	0.041484965	0.207583685	-4.493834504	100996693
TM4SF19	1.440642698	1.581975516	2.66083736	0.041544403	0.207720685	-4.49536741	116211
LBX2-AS1	-1.132254443	3.817756389	-2.659323526	0.041623524	0.207973618	-4.497404372	151534
TCF7	1.065703277	4.235693124	2.656104797	0.041792294	0.208437357	-4.501735956	6932
NARF-AS1	1.054499577	2.408535185	2.655412407	0.041828696	0.208580999	-4.502667838	111082991
H2BU2P	1.450246106	3.878266926	2.653475664	0.041930701	0.208861927	-4.505274675	NA
EXPH5	1.008863103	4.535350598	2.653053829	0.041952954	0.208926435	-4.505842498	23086
NARF-AS2	1.100288826	4.601117272	2.649556278	0.042137955	0.209395901	-4.510550987	105371941
GOLGA2P11	-2.043094339	1.883201336	-2.646049603	0.042324328	0.209908165	-4.515272673	255180
GAU1	-1.154035251	4.339396021	-2.631585945	0.043102544	0.212217315	-4.534757269	101929549
SH2D6	-1.252024806	3.8972728	-2.630443622	0.043164665	0.212319587	-4.536296781	284948
H3P14	1.497284365	1.61029635	2.627221717	0.043340397	0.21258054	-4.540639453	107986209
CORO2B	1.497284365	1.61029635	2.627221717	0.043340397	0.21258054	-4.540639453	10391
ITK	-1.21461873	1.468963532	-2.624723513	0.043477191	0.21264255	-4.544007184	3702
SOX8	1.21461873	1.468963532	2.624723513	0.043477191	0.21264255	-4.544007184	30812
YPEL3-DT	-1.21461873	1.468963532	-2.624723513	0.043477191	0.21264255	-4.544007184	101928595
RPS10P7	-1.056641667	3.187414141	-2.619900527	0.043742607	0.213469832	-4.550510098	376693
GOLGA2P7	1.104588687	6.692039682	2.619736056	0.043751689	0.213473116	-4.550731886	388152
GPR153	-1.118855463	6.48776712	-2.618014168	0.043846893	0.21375068	-4.553053948	387509
PADI4	-1.569273083	2.086933407	-2.609932217	0.044296755	0.215248796	-4.563955629	23569
ZNF492	-1.733224115	2.061599558	-2.609292748	0.044332562	0.215353131	-4.564818394	57615
PPIC	1.812468437	2.101221719	2.608512102	0.044376317	0.215413146	-4.56587167	5480
ZBTB16	-1.139103321	8.109736959	-2.60576802	0.044530493	0.2160006	-4.569574413	7704
LINC00624	2.676303553	3.68628315	2.605657885	0.044536693	0.2160006	-4.569723035	100289211
RNA5-8SN4	1.60842561	3.10650967	2.605363776	0.044553254	0.216019596	-4.570119925	109864274
MTND4LP30	-1.046926219	3.071415173	-2.604397629	0.044607705	0.216044914	-4.571423747	107075244
MTND3P23	1.215330645	2.85929449	2.602902402	0.044692117	0.216309763	-4.573441688	107075295
FOXA3	2.023463109	1.785707586	2.591280805	0.045354121	0.217660008	-4.589131086	3171
LINC02585	-1.163951032	2.248642183	-2.584753194	0.045730599	0.219016888	-4.597947328	102724368
LY6E-DT	-1.935784974	1.741868519	-2.576930656	0.046186217	0.220339938	-4.608516052	100133669
PRSS8	-1.083653858	3.323258898	-2.575101278	0.046293474	0.220502466	-4.610988202	5652
HOXB5	-1.292581417	2.61525424	-2.573522641	0.046386246	0.220718739	-4.613121676	3215
KLF17	-1.927119905	1.737535984	-2.57256234	0.046442778	0.220758058	-4.614419565	128209
TNFSF4	-1.927119905	1.737535984	-2.57256234	0.046442778	0.220758058	-4.614419565	7292
EIF2B5-DT	1.528320834	1.09749375	2.567723224	0.046728788	0.221733474	-4.620960694	105374249
IGFBP5	-1.649381171	7.330662383	-2.56719299	0.046760243	0.221777562	-4.621677507	3488
GOLGA8M	1.126170541	2.444370667	2.566925993	0.04677609	0.221803425	-4.622038462	653720
FOXD1	1.920651369	3.641790391	2.566016012	0.046830145	0.221945768	-4.623268703	2297
LINC01475	-2.312212646	2.156106323	-2.563610454	0.046973364	0.222355716	-4.626521114	101927324
FAM157A	1.174704429	3.86392646	2.557711509	0.047326574	0.223180704	-4.634498174	728262
CRYBG2	1.42226218	2.680094622	2.554352015	0.04752901	0.223819506	-4.63904208	55057
FCGRT	-1.170156258	3.943125283	-2.553462807	0.047582748	0.223965382	-4.640244892	2217
AGBL5-IT1	-1.174956051	3.115798859	-2.552980077	0.047611948	0.224025971	-4.64089789	106481744
RNU6-2	1.245655198	1.679469266	2.549106594	0.047846957	0.224770852	-4.646138108	103625684
CRISP2	-1.733224115	1.533278724	-2.54691903	0.047980232	0.224770852	-4.649097916	7180
UBTD2	1.314952815	3.01641494	2.545163192	0.048087494	0.224770852	-4.651473786	92181
FBXO6	-1.332441955	3.358492843	-2.543945399	0.048162039	0.224770852	-4.653121716	26270
OR6B2	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	389090
LRRN1	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	57633
METTL24	-1.302296865	1.179469266	-2.542763016	0.048234536	0.224770852	-4.654721808	728464
SOSTDC1	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	25928
SDK1	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	221935
ERICH5	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	203111
HMGN2P31	-1.302296865	1.179469266	-2.542763016	0.048234536	0.224770852	-4.654721808	645930
OBI1-AS1	-1.302296865	1.179469266	-2.542763016	0.048234536	0.224770852	-4.654721808	100874222
NALF1	-1.302296865	1.179469266	-2.542763016	0.048234536	0.224770852	-4.654721808	728215
SLITRK5	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	26050
SEC23A-AS1	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	105370458
LIPC	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	3990
GSG1L	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	146395
NOS2	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	4843
MT-TL1	-1.302296865	1.179469266	-2.542763016	0.048234536	0.224770852	-4.654721808	NA
GPRIN3	-1.302296865	1.179469266	-2.542763016	0.048234536	0.224770852	-4.654721808	285513
GDA	-1.302296865	1.179469266	-2.542763016	0.048234536	0.224770852	-4.654721808	9615
LINC00261	-1.302296865	1.179469266	-2.542763016	0.048234536	0.224770852	-4.654721808	140828
ANKRD11P1	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	100287912
MRE11P1	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	4362
LINC01565	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	23434
IDI2	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	91734
TAS2R42	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	353164
TNFRSF25	1.311962764	3.583101287	2.540051605	0.048401229	0.225232064	-4.658391389	8718
GJB5	-1.686297896	2.145445813	-2.539888969	0.048411247	0.225232064	-4.658611512	2709
LINC02614	1.164662947	2.991937704	2.539776044	0.048418204	0.225232064	-4.658764353	101927056
MTCO3P43	-1.389975	1.223308334	-2.538074003	0.0485232	0.225452949	-4.661068102	107075190
