#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TAF6	SF3B3	9606.ENSP00000399982	9606.ENSP00000305790	0	0	0	0	0.116	0	0.540	0.314	0.697
TAF6	BRD3	9606.ENSP00000399982	9606.ENSP00000305918	0	0	0	0	0.067	0.636	0	0.139	0.682
TAF6	YEATS2	9606.ENSP00000399982	9606.ENSP00000306983	0	0	0	0	0.099	0.312	0.720	0.255	0.853
TAF6	HCFC1	9606.ENSP00000399982	9606.ENSP00000309555	0	0	0	0	0.097	0	0.900	0.083	0.910
TAF6	MED14	9606.ENSP00000399982	9606.ENSP00000323720	0	0	0	0	0.098	0.800	0	0.126	0.828
TAF6	MED16	9606.ENSP00000399982	9606.ENSP00000325612	0	0	0	0	0.089	0.800	0	0.060	0.813
TAF6	DPY30	9606.ENSP00000399982	9606.ENSP00000345837	0	0	0	0	0.049	0	0.540	0.056	0.550
TAF6	RNF2	9606.ENSP00000399982	9606.ENSP00000356480	0	0	0	0	0	0	0.900	0	0.900
TAF6	MED23	9606.ENSP00000399982	9606.ENSP00000357047	0	0	0	0	0.075	0.800	0	0.165	0.832
TAF6	TAF5	9606.ENSP00000399982	9606.ENSP00000358854	0	0	0	0	0.067	0.997	0.900	0.999	0.999
TAF6	CDK9	9606.ENSP00000399982	9606.ENSP00000362361	0	0	0	0	0.131	0	0.500	0.203	0.623
TAF6	GTF2F1	9606.ENSP00000399982	9606.ENSP00000377969	0	0	0	0	0.141	0.806	0.900	0.627	0.992
TAF6	BRD2	9606.ENSP00000399982	9606.ENSP00000378702	0	0	0	0	0.054	0.636	0	0.435	0.789
TAF6	MED24	9606.ENSP00000399982	9606.ENSP00000440100	0	0	0	0	0.084	0.800	0	0.055	0.811
TAF6	MED22	9606.ENSP00000399982	9606.ENSP00000482438	0	0	0	0	0.060	0.800	0	0.160	0.828
TAF6	CHD8	9606.ENSP00000399982	9606.ENSP00000495240	0	0	0	0	0.113	0.091	0.900	0.135	0.921
TAF6	ENY2	9606.ENSP00000399982	9606.ENSP00000429986	0	0	0	0	0.097	0.837	0.900	0.688	0.994
TAF6	TAF1	9606.ENSP00000399982	9606.ENSP00000406549	0	0	0	0	0.042	0.999	0.900	0.950	0.999
UHRF1	PARP2	9606.ENSP00000479617	9606.ENSP00000250416	0	0	0	0	0.080	0.314	0	0.166	0.428
UHRF1	BRD4	9606.ENSP00000479617	9606.ENSP00000263377	0	0	0	0	0.049	0.510	0	0.220	0.605
UHRF1	DNMT1	9606.ENSP00000479617	9606.ENSP00000352516	0	0	0.325	0	0.252	0.927	0.900	0.998	0.999
UHRF1	HDAC1	9606.ENSP00000479617	9606.ENSP00000362649	0	0	0	0	0.098	0.809	0	0.980	0.996
UHRF1	HELLS	9606.ENSP00000479617	9606.ENSP00000377601	0	0	0	0	0.376	0.294	0	0.491	0.756
UHRF1	EHMT2	9606.ENSP00000479617	9606.ENSP00000379078	0	0	0	0	0.049	0.722	0	0.990	0.997
YEATS2	MED17	9606.ENSP00000306983	9606.ENSP00000251871	0	0	0	0	0.292	0.300	0	0.085	0.507
YEATS2	MLLT1	9606.ENSP00000306983	9606.ENSP00000252674	0	0	0	0.563	0.060	0	0.540	0.335	0.687
YEATS2	SF3B3	9606.ENSP00000306983	9606.ENSP00000305790	0	0	0	0	0.108	0	0.540	0.190	0.638
YEATS2	CXXC1	9606.ENSP00000306983	9606.ENSP00000390475	0	0	0	0	0.060	0.321	0	0.138	0.402
YEATS2	DPY30	9606.ENSP00000306983	9606.ENSP00000345837	0	0	0	0	0.116	0.220	0	0.216	0.412
YEATS2	MSL2	9606.ENSP00000306983	9606.ENSP00000311827	0	0	0	0	0.049	0	0.540	0	0.543
YEATS2	OGT	9606.ENSP00000306983	9606.ENSP00000362824	0	0	0	0	0.124	0	0.540	0	0.579
YEATS2	GTF2F1	9606.ENSP00000306983	9606.ENSP00000377969	0	0	0	0	0.180	0.491	0	0.174	0.625
YEATS2	MSL3	9606.ENSP00000306983	9606.ENSP00000312244	0	0	0	0	0.049	0.177	0.540	0.138	0.648
YEATS2	TAF1	9606.ENSP00000306983	9606.ENSP00000406549	0	0	0	0	0.152	0.423	0	0.360	0.659
YEATS2	HCFC1	9606.ENSP00000306983	9606.ENSP00000309555	0	0	0	0	0.121	0.315	0.540	0.087	0.713
YEATS2	ENY2	9606.ENSP00000306983	9606.ENSP00000429986	0	0	0	0	0.070	0	0.720	0.156	0.761
YEATS2	TAF5	9606.ENSP00000306983	9606.ENSP00000358854	0	0	0	0	0.067	0.295	0.720	0.225	0.838
YEATS2	TAF6	9606.ENSP00000306983	9606.ENSP00000399982	0	0	0	0	0.099	0.312	0.720	0.255	0.853
