ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezID
SNORD3C	9.564628116	-1.84363184	0.736805181	-2.502197172	0.012342516	0.035397157	780853
MEST	11.85343291	-1.362119325	0.545037735	-2.499128479	0.012449917	0.035638017	4232
CACNA1C-AS2	8.694956193	-2.009205548	0.804136699	-2.498587057	0.012468951	0.03568048	100874235
SOD2-OT1	3.754234829	-2.480866244	0.993580687	-2.496894591	0.012528619	0.03583915	100129518
GYG2P1	12.23295084	-1.362039683	0.545620826	-2.496311757	0.012549226	0.035886011	352887
GRIN2C	12.69386306	-1.847606742	0.740494627	-2.495098106	0.012592231	0.035996872	2905
TMEM269	13.17745119	-1.522047631	0.610453768	-2.493305325	0.012655996	0.036148743	100129924
RN7SL753P	5.532782782	-2.497498674	1.002213539	-2.491982572	0.012703227	0.036262624	106479496
HEY2	11.0735714	-1.201848879	0.482936298	-2.488628175	0.0128237	0.036567322	23493
NALCN	1.735501212	-3.662828502	1.473031776	-2.486591642	0.012897335	0.036751508	259232
MAPK8IP3	1192.200343	-1.13242421	0.45605961	-2.483061827	0.013025848	0.037076995	23162
LINC02809	3.728195911	-2.656603742	1.070016544	-2.482768847	0.013036565	0.037096271	100506571
WNK4	11.43425434	-1.372635072	0.553154223	-2.481469029	0.013084208	0.037215404	65266
MMP25-AS1	12.00591899	-1.457409461	0.587526953	-2.480583153	0.013116767	0.037276806	100507419
MAMSTR	11.37262405	-2.006023642	0.809660457	-2.477610985	0.013226527	0.037503936	284358
HMGB3P22	41.33883779	-1.396199613	0.563588879	-2.477337054	0.013236683	0.037517186	729595
MIR645	1.36833234	-4.243703937	1.714049563	-2.475835022	0.013292498	0.03765026	693230
CASQ1	10.38638338	-1.090021416	0.440289187	-2.47569427	0.013297739	0.037658826	844
LINC02805	6.070495608	-1.973157055	0.797066271	-2.475524467	0.013304065	0.037670459	100505824
MFSD6L	2.444911374	-3.572713373	1.444760035	-2.472876661	0.013403039	0.037925422	162387
ITPK1-AS1	13.40218148	-1.68890778	0.683305477	-2.471673121	0.013448242	0.038038849	319085
LINC01424	8.747422722	-1.406015984	0.568861704	-2.47163058	0.013449842	0.038038849	101928689
SNX32	48.40513884	-1.152457878	0.466307294	-2.471455828	0.013456417	0.038051111	254122
MROH8	8.959266389	-1.23592388	0.500262614	-2.470550155	0.01349054	0.038134906	140699
OLIG1	5.411192523	-2.503117769	1.013233797	-2.470424671	0.013495274	0.038141941	116448
NPIPA7	25.52122505	-1.124668051	0.455382737	-2.469720432	0.013521868	0.038204393	101059938
PDGFRL2P	8.258214618	-1.49936325	0.607950944	-2.466256964	0.013653335	0.03852683	116435296
ARAP1-AS2	6.405814751	-1.905203765	0.772931879	-2.464905144	0.013704953	0.038631731	100506020
ZG16B	3.28414841	-3.390930019	1.376723853	-2.463042978	0.01377634	0.03880077	124220
NDUFC2	19.65457003	-1.137131987	0.461689192	-2.462981606	0.013778698	0.038800979	4718
CLC	16.00025667	-1.355509677	0.551065808	-2.459796374	0.013901586	0.039108139	1178
PAPLN	11.54900649	-1.124825071	0.457447991	-2.458913566	0.013935816	0.039184969	89932
H2AC15	5.074667022	-2.374474681	0.966125497	-2.45772903	0.013981863	0.039296177	8330
SYNE4	11.47721432	-1.312852832	0.534175612	-2.457717653	0.013982305	0.039296177	163183
PLIN4	19.73349857	-1.744028811	0.709632156	-2.457651893	0.013984866	0.039296871	729359
MYOZ3	1.754557919	-2.698880795	1.098430068	-2.457034702	0.014008915	0.039351432	91977
TMEM143	27.52242564	-1.038234342	0.4230974	-2.453889678	0.014132033	0.039644833	55260
NOX1	2.52164875	-2.187074736	0.891449188	-2.453392484	0.014151584	0.039686572	27035
CPEB1-AS1	5.705931866	-1.562511853	0.637098555	-2.452543394	0.014185027	0.03976067	283692
ADAMTS7	22.08534556	-1.381650359	0.563802331	-2.450593557	0.014262089	0.039943725	11173
ZNF69	22.11810464	-1.00762803	0.411319279	-2.449746659	0.014295676	0.040019907	7620
SLC27A1	48.00111931	-1.15026097	0.469880671	-2.447985288	0.014365752	0.040194296	376497
LINC02457	2.4945498	-2.908807535	1.188475667	-2.447511224	0.014384664	0.040240584	107984439
KRT18P4	6.618395048	-1.9645617	0.802776044	-2.447210172	0.014396686	0.040267583	391256
CD14	8.57573119	-1.425951936	0.582860702	-2.446471223	0.014426231	0.040336939	929
PRC1-AS1	25.42785597	-1.32223221	0.540487941	-2.446367643	0.014430377	0.040341892	100507118
ALG1L6P	11.56581187	-1.381216016	0.56524268	-2.443580543	0.014542323	0.04059473	339879
HMGB1P30	17.61575881	-1.847841556	0.757182261	-2.440418445	0.014670258	0.040931682	100873893
RPL21P28	13.39304255	-1.312582905	0.53795275	-2.439959465	0.01468891	0.040963541	100131205
CLEC5A	67.02062318	-1.081797424	0.443381156	-2.439881373	0.014692086	0.040965672	23601
SHANK3	29.05946129	-1.529017925	0.627236566	-2.43770534	0.014780817	0.041165786	85358
AGPAT2	54.69327463	-1.044780922	0.428860898	-2.436176686	0.014843432	0.041313085	10555
RPL21P93	4.516970026	-1.722709533	0.707313752	-2.435566293	0.0148685	0.0413693	653665
H2BC4	7.285083715	-1.255087497	0.515724768	-2.433638203	0.014947928	0.041542671	8347
DACT3-AS1	13.8292281	-1.867564888	0.767885159	-2.43208879	0.015012027	0.041659478	100506068
SRGAP3	5.688471998	-1.729494786	0.711185273	-2.431848424	0.015021992	0.041680325	9901
LINC00893	13.02799523	-1.454648864	0.598587026	-2.430137644	0.01509309	0.041850253	NA
SUN3	2.24747281	-2.87738814	1.18484477	-2.428493768	0.015161686	0.042006177	256979
CACNG8	4.333962199	-2.182318842	0.900349973	-2.423856176	0.015356686	0.042428808	59283
OGFR-AS1	3.225694258	-2.544229601	1.049788562	-2.423563841	0.015369052	0.042442266	101409261
RASIP1	27.753124	-1.102655425	0.455045661	-2.423175342	0.015385499	0.042480779	54922
ITPR3	12.48742002	-1.436796698	0.592962966	-2.42307999	0.015389538	0.042485027	3710
SULT2B1	2.486030552	-2.492706677	1.029206232	-2.421970058	0.015436622	0.042601166	6820
NDUFA4L2	10.45198082	-1.722032312	0.711313671	-2.420918341	0.015481355	0.042710739	56901
PLXNA4	6.923517825	-1.645231027	0.679824217	-2.420082997	0.015516965	0.042802033	91584
MYRF	32.96097213	-1.057876217	0.437251648	-2.41937617	0.015547153	0.042864425	745
HDAC2-AS2	8.849463694	-1.653244636	0.683371561	-2.419247053	0.015552673	0.042865731	101927768
GHRLOS	18.87599941	-1.530689239	0.633395033	-2.416642315	0.015664401	0.043096764	100126793
DMPK	235.3814885	-1.131866677	0.468472395	-2.416079774	0.015688624	0.043156417	1760
SFRP2	2.57650558	-3.153074346	1.305874961	-2.414530058	0.015755523	0.043319401	6423
LRRC51	13.21205008	-1.532714023	0.635121541	-2.413260966	0.015810495	0.043456479	120356739
GLYCTK-AS1	8.754776487	-2.030872461	0.841620328	-2.413050628	0.015819622	0.043467501	100874110
LINC02481	3.178844697	-1.95085805	0.810483646	-2.407029506	0.01608287	0.044112348	339988
WEE2-AS1	8.62891965	-1.270393932	0.527878253	-2.40660403	0.016101617	0.044142388	285962
UQCC3	7.615828368	-1.571084813	0.652922545	-2.406234591	0.016117911	0.044179927	790955
IL12RB1	7.163152685	-1.577734474	0.655827881	-2.405714242	0.016140885	0.044221946	3594
LINC00539	12.89502305	-1.253528084	0.521192853	-2.405113727	0.016167434	0.044287089	100652865
CRACDL	4.689668651	-2.713978547	1.128487415	-2.404970149	0.016173787	0.04429021	343990
HMGN1P1	21.12834446	-1.241766383	0.516684318	-2.4033367	0.016246221	0.044452738	319131
IGFALS	6.53803852	-2.956002117	1.230718094	-2.401851514	0.016312328	0.044583357	3483
NDUFA11	52.10226537	-1.087330895	0.452861712	-2.401021915	0.016349357	0.044677374	126328
ARGFXP2	12.90522486	-1.562343754	0.650826683	-2.400552704	0.016370333	0.044720307	503640
MIR648	17.3914186	-2.127443762	0.886309082	-2.400340701	0.016379818	0.044739025	693233
EVC	14.31935181	-1.255728418	0.523558004	-2.398451382	0.016464562	0.04494881	2121
CPSF4L	2.022370401	-3.087530867	1.287388823	-2.398289322	0.016471849	0.044954256	642843
CEACAM1	5.856999727	-1.789548878	0.74634821	-2.397739895	0.016496575	0.045007276	634
RAPGEF3	13.74621367	-1.676070854	0.699784654	-2.395123763	0.016614756	0.045278808	10411
MIR4312	4.18429242	-2.134215108	0.891658381	-2.39353451	0.016686911	0.045439003	100422971
VASN	45.61580335	-1.048119704	0.438140348	-2.392200831	0.016747675	0.045567947	114990
TMEM238	4.897009013	-2.247636126	0.939903591	-2.391347525	0.016786655	0.04566669	388564
IL20RB	15.42504628	-1.101482796	0.460945328	-2.389617011	0.01686595	0.045816378	53833
RAB40C	143.6941756	-1.022494376	0.428075082	-2.388586533	0.016913325	0.045937726	57799
EIF4A1	103.5672228	-1.114380619	0.466603664	-2.3882809	0.016927398	0.045968601	1973
OSCAR	8.645379232	-1.748046159	0.73222615	-2.387303648	0.016972466	0.046061539	126014
JAKMIP3	3.905214131	-2.949737347	1.235783812	-2.386936386	0.016989431	0.046095688	282973
TNFRSF13C	11.86935833	-1.293845075	0.542057736	-2.38691377	0.016990476	0.046095688	115650
C3orf33	2.172080793	-3.194426639	1.338518478	-2.386539066	0.0170078	0.046120594	285315
GLS2	2.522363275	-3.450359096	1.446905714	-2.384646811	0.017095525	0.046321512	27165
AOC2	7.043562064	-1.762653266	0.739434373	-2.383785944	0.017135566	0.046407801	314
OLFM2	5.419323495	-2.413804003	1.013101877	-2.382587633	0.01719144	0.046529452	93145
ADAMTS10	60.98360662	-1.044404035	0.438626517	-2.381078196	0.017262047	0.046699985	81794
FBF1	107.7256825	-1.026387661	0.431197246	-2.38032054	0.017297584	0.046786922	85302
SEPTIN4	3.43571875	-2.207300523	0.927575148	-2.379646035	0.017329275	0.046835357	5414
BCL9L	222.4853453	-1.252325505	0.526341032	-2.379304346	0.017345348	0.046863887	283149
LINC02766	1.218993265	-4.332613725	1.821764079	-2.378251813	0.017394942	0.046975469	105376744
TMEM187	36.26030143	-1.210005991	0.508902242	-2.377678642	0.017422002	0.047021364	8269
ADCY4	9.825462257	-1.652360193	0.694953038	-2.37765734	0.017423008	0.047021364	196883
H2BC14	3.068222835	-2.551241227	1.073406723	-2.376770307	0.01746496	0.047122031	8342
L3MBTL1	70.48934687	-1.143535711	0.481708859	-2.373914634	0.017600619	0.047395295	26013
ITIH5	2.213613854	-3.221079107	1.357527787	-2.37275372	0.017656032	0.047506863	80760
ZNF451-AS1	20.40919052	-1.03704976	0.437124221	-2.372437193	0.017671167	0.047540057	101927211
MIR3667HG	103.1666001	-1.372620427	0.578849677	-2.371289961	0.017726119	0.047657703	348645
GLB1L2	4.170177762	-2.673606863	1.128378784	-2.369423195	0.017815855	0.047853527	89944
AVIL	12.87843364	-1.262970983	0.533284072	-2.368289339	0.017870554	0.047977694	10677
TREM2	1.71328349	-3.369449074	1.423881282	-2.366383431	0.01796283	0.048194965	54209
VPS9D1-AS1	57.77948148	-1.294584863	0.547244523	-2.36564243	0.017998819	0.048261037	100128881
POMZP3	19.5311407	-1.020026709	0.431241185	-2.365327675	0.018014125	0.048294455	22932
H2AL1MP	1.65749748	-4.363257277	1.845115269	-2.364761351	0.018041693	0.048360731	115482687
KRT2	5.743421282	-1.784620761	0.755453893	-2.362315924	0.018161158	0.048627252	3849
NDOR1	308.7375307	-1.058123027	0.448320082	-2.360195469	0.018265308	0.048875306	27158
LINC02022	2.667874448	-2.567132321	1.087994429	-2.359508701	0.018299152	0.048931218	105376955
PRSS53	12.14064414	-1.227136898	0.520080795	-2.359512042	0.018298987	0.048931218	339105
KLK1	2.129541511	-2.969837914	1.258683629	-2.359479257	0.018300604	0.048931218	3816
DDX11	2260.97623	-1.110965057	0.470880629	-2.359334803	0.01830773	0.048934869	1663
LHFPL4	6.084502071	-1.98818904	0.842987595	-2.358503319	0.018348796	0.049013788	375323
SH3RF2	2.89535632	-2.790054999	1.183183191	-2.358092153	0.018369132	0.049044977	153769
LINC02637	2.143991225	-2.991602609	1.269346386	-2.356805552	0.018432896	0.049181268	102724350
LAMA5	135.2992493	-1.033305375	0.438443657	-2.356757498	0.018435281	0.049181268	3911
RNASEH2A	20.96164008	-1.34806732	0.572011941	-2.356711849	0.018437548	0.049181268	10535
SCG5	3.315958071	-2.03369468	0.863255729	-2.355842668	0.018480743	0.049288751	6447
APOC1P1	4.104725259	-1.908258623	0.810647305	-2.353993668	0.018572927	0.049480236	342
SCARNA21	4.067335043	-2.990465193	1.272078927	-2.35084878	0.018730644	0.049837888	677763
RDH5	4.984573787	-2.192717561	0.93307544	-2.34998958	0.018773937	0.049921805	5959
MIR17HG	18.40049108	-1.200468073	0.510834053	-2.350015754	0.018772617	0.049921805	407975
